,topic no,words
0,1,"0.028*""take"" + 0.024*""hand"" + 0.023*""leave"" + 0.023*""left"" + 0.021*""girl"" + 0.021*""good"" + 0.021*""sometimes"" + 0.020*""come"" + 0.020*""back"" + 0.020*""time"""
1,2,"0.028*""daddy"" + 0.024*""always"" + 0.022*""everybody"" + 0.020*""need"" + 0.019*""mama"" + 0.019*""fall"" + 0.019*""keep"" + 0.019*""start"" + 0.019*""make"" + 0.018*""little"""
2,3,"0.039*""want"" + 0.026*""hard"" + 0.025*""heart"" + 0.025*""right"" + 0.024*""enough"" + 0.022*""hold"" + 0.019*""thought"" + 0.017*""song"" + 0.017*""look"" + 0.017*""make"""
3,4,"0.043*""baby"" + 0.039*""kind"" + 0.035*""road"" + 0.033*""world"" + 0.033*""pain"" + 0.024*""another"" + 0.020*""think"" + 0.020*""sure"" + 0.019*""broken"" + 0.019*""getting"""
4,5,"0.023*""well"" + 0.021*""love"" + 0.019*""another"" + 0.018*""never"" + 0.018*""cause"" + 0.016*""light"" + 0.015*""heart"" + 0.015*""keep"" + 0.015*""little"" + 0.015*""going"""
