,topic no,words
0,1,"0.040*""christmas"" + 0.023*""move"" + 0.021*""tonight"" + 0.021*""take"" + 0.021*""life"" + 0.020*""know"" + 0.019*""took"" + 0.017*""waiting"" + 0.017*""even"" + 0.017*""friend"""
1,2,"0.027*""love"" + 0.025*""free"" + 0.024*""always"" + 0.023*""hold"" + 0.023*""never"" + 0.021*""come"" + 0.020*""give"" + 0.019*""coming"" + 0.018*""fire"" + 0.017*""bring"""
2,3,"0.044*""life"" + 0.030*""want"" + 0.027*""back"" + 0.025*""well"" + 0.025*""another"" + 0.024*""past"" + 0.022*""alone"" + 0.022*""waiting"" + 0.019*""walk"" + 0.019*""good"""
3,4,"0.031*""better"" + 0.029*""head"" + 0.027*""love"" + 0.026*""came"" + 0.023*""come"" + 0.022*""still"" + 0.022*""thing"" + 0.019*""fear"" + 0.017*""lost"" + 0.016*""stand"""
4,5,"0.041*""away"" + 0.029*""today"" + 0.022*""bring"" + 0.022*""good"" + 0.019*""make"" + 0.019*""time"" + 0.019*""need"" + 0.019*""feel"" + 0.018*""side"" + 0.017*""watch"""
