,topic no,words
0,1,"0.017*""watch"" + 0.014*""team"" + 0.013*""many"" + 0.013*""gold"" + 0.013*""rain"" + 0.012*""gave"" + 0.011*""body"" + 0.011*""look"" + 0.011*""away"" + 0.010*""move"""
1,2,"0.015*""fuck"" + 0.013*""keep"" + 0.013*""nigga"" + 0.012*""double"" + 0.011*""want"" + 0.011*""hear"" + 0.010*""wake"" + 0.010*""night"" + 0.010*""jump"" + 0.010*""nothing"""
2,3,"0.019*""feel"" + 0.010*""blue"" + 0.010*""city"" + 0.010*""never"" + 0.009*""turn"" + 0.009*""house"" + 0.008*""next"" + 0.007*""told"" + 0.007*""houston"" + 0.007*""live"""
3,4,"0.013*""back"" + 0.013*""roll"" + 0.012*""soon"" + 0.012*""drunk"" + 0.011*""drink"" + 0.011*""somethin"" + 0.011*""friend"" + 0.011*""smoke"" + 0.011*""still"" + 0.010*""late"""
4,5,"0.012*""nigga"" + 0.010*""fuck"" + 0.009*""night"" + 0.009*""bitch"" + 0.009*""love"" + 0.009*""straight"" + 0.008*""know"" + 0.008*""never"" + 0.008*""tonight"" + 0.008*""life"""
