,topic no,words
0,1,"0.025*""texas"" + 0.020*""blue"" + 0.016*""king"" + 0.015*""woman"" + 0.012*""come"" + 0.011*""baby"" + 0.010*""road"" + 0.010*""sitting"" + 0.009*""since"" + 0.009*""angel"""
1,2,"0.012*""fool"" + 0.010*""left"" + 0.010*""mind"" + 0.010*""love"" + 0.009*""memory"" + 0.009*""heart"" + 0.009*""know"" + 0.008*""sometimes"" + 0.008*""night"" + 0.008*""behind"""
2,3,"0.021*""christmas"" + 0.015*""love"" + 0.010*""time"" + 0.009*""used"" + 0.009*""make"" + 0.009*""come"" + 0.009*""better"" + 0.009*""back"" + 0.008*""true"" + 0.008*""merry"""
3,4,"0.010*""sing"" + 0.009*""love"" + 0.009*""baby"" + 0.008*""said"" + 0.008*""want"" + 0.008*""take"" + 0.008*""song"" + 0.007*""away"" + 0.007*""need"" + 0.007*""must"""
4,5,"0.011*""little"" + 0.010*""good"" + 0.010*""life"" + 0.009*""seen"" + 0.009*""take"" + 0.009*""tonk"" + 0.008*""even"" + 0.008*""time"" + 0.008*""well"" + 0.008*""high"""
