,topic no,words
0,1,"0.055*""want"" + 0.041*""make"" + 0.035*""right"" + 0.034*""head"" + 0.033*""keep"" + 0.032*""another"" + 0.032*""think"" + 0.030*""know"" + 0.029*""tell"" + 0.027*""hand"""
1,2,"0.061*""come"" + 0.061*""goodbye"" + 0.050*""last"" + 0.036*""everything"" + 0.034*""better"" + 0.033*""right"" + 0.032*""look"" + 0.030*""another"" + 0.026*""moment"" + 0.025*""think"""
2,3,"0.060*""love"" + 0.048*""nothing"" + 0.045*""back"" + 0.039*""find"" + 0.039*""face"" + 0.035*""time"" + 0.030*""tell"" + 0.027*""keep"" + 0.026*""made"" + 0.026*""everything"""
3,4,"0.096*""home"" + 0.046*""give"" + 0.046*""broken"" + 0.031*""close"" + 0.028*""never"" + 0.022*""still"" + 0.021*""made"" + 0.021*""better"" + 0.020*""find"" + 0.020*""away"""
4,5,"0.033*""never"" + 0.029*""away"" + 0.028*""feel"" + 0.028*""alone"" + 0.026*""believe"" + 0.024*""hold"" + 0.024*""fall"" + 0.024*""cause"" + 0.023*""know"" + 0.023*""heart"""
