,topic no,words
0,1,"0.109*""wish"" + 0.109*""need"" + 0.095*""make"" + 0.081*""know"" + 0.079*""love"" + 0.055*""home"" + 0.050*""feel"" + 0.047*""cause"" + 0.047*""want"" + 0.047*""right"""
1,2,"0.107*""heart"" + 0.095*""dream"" + 0.072*""know"" + 0.070*""come"" + 0.067*""away"" + 0.064*""love"" + 0.062*""want"" + 0.050*""time"" + 0.050*""find"" + 0.046*""make"""
2,3,"0.096*""back"" + 0.092*""take"" + 0.078*""time"" + 0.073*""cause"" + 0.072*""need"" + 0.067*""world"" + 0.062*""heart"" + 0.060*""come"" + 0.055*""love"" + 0.053*""afraid"""
3,4,"0.112*""home"" + 0.110*""never"" + 0.105*""time"" + 0.102*""find"" + 0.094*""afraid"" + 0.065*""light"" + 0.055*""night"" + 0.052*""cause"" + 0.038*""love"" + 0.037*""right"""
4,5,"0.158*""never"" + 0.153*""night"" + 0.132*""away"" + 0.060*""feel"" + 0.057*""love"" + 0.055*""take"" + 0.049*""make"" + 0.043*""know"" + 0.039*""light"" + 0.025*""right"""
