,topic no,words
0,1,"0.193*""need"" + 0.122*""come"" + 0.122*""feel"" + 0.115*""night"" + 0.081*""right"" + 0.041*""love"" + 0.041*""hand"" + 0.041*""back"" + 0.041*""time"" + 0.041*""want"""
1,2,"0.166*""night"" + 0.163*""back"" + 0.159*""hand"" + 0.124*""time"" + 0.070*""need"" + 0.057*""right"" + 0.051*""know"" + 0.049*""come"" + 0.047*""want"" + 0.042*""never"""
2,3,"0.188*""take"" + 0.173*""feel"" + 0.111*""need"" + 0.092*""want"" + 0.091*""time"" + 0.076*""back"" + 0.061*""come"" + 0.057*""hand"" + 0.050*""cause"" + 0.023*""know"""
3,4,"0.186*""want"" + 0.168*""know"" + 0.149*""come"" + 0.099*""never"" + 0.097*""cause"" + 0.051*""back"" + 0.050*""feel"" + 0.044*""right"" + 0.039*""hand"" + 0.035*""take"""
4,5,"0.330*""love"" + 0.113*""need"" + 0.103*""feel"" + 0.083*""never"" + 0.074*""right"" + 0.049*""know"" + 0.041*""time"" + 0.038*""take"" + 0.035*""hand"" + 0.035*""want"""
