,topic no,words
0,1,"0.118*""turn"" + 0.099*""star"" + 0.076*""fight"" + 0.072*""away"" + 0.066*""come"" + 0.065*""never"" + 0.063*""make"" + 0.051*""take"" + 0.044*""time"" + 0.041*""light"""
1,2,"0.102*""left"" + 0.081*""know"" + 0.064*""never"" + 0.057*""girl"" + 0.050*""heart"" + 0.046*""thing"" + 0.043*""feel"" + 0.037*""word"" + 0.037*""time"" + 0.036*""love"""
2,3,"0.088*""want"" + 0.085*""love"" + 0.078*""heart"" + 0.052*""looking"" + 0.050*""eye"" + 0.050*""life"" + 0.034*""know"" + 0.033*""take"" + 0.032*""find"" + 0.032*""come"""
3,4,"0.087*""hold"" + 0.081*""place"" + 0.070*""tonight"" + 0.053*""love"" + 0.046*""nothing"" + 0.045*""night"" + 0.042*""time"" + 0.041*""feel"" + 0.041*""need"" + 0.039*""cause"""
4,5,"0.111*""cause"" + 0.089*""know"" + 0.062*""head"" + 0.052*""light"" + 0.046*""take"" + 0.041*""girl"" + 0.039*""never"" + 0.037*""heart"" + 0.032*""mind"" + 0.032*""word"""
