,topic no,words
0,1,"0.024*""bitch"" + 0.022*""talk"" + 0.015*""tryna"" + 0.015*""many"" + 0.014*""back"" + 0.014*""tell"" + 0.014*""sexy"" + 0.013*""looking"" + 0.013*""life"" + 0.013*""still"""
1,2,"0.029*""baby"" + 0.020*""love"" + 0.016*""never"" + 0.014*""time"" + 0.014*""round"" + 0.014*""fall"" + 0.013*""knew"" + 0.013*""break"" + 0.013*""nothing"" + 0.013*""make"""
2,3,"0.031*""turn"" + 0.018*""dance"" + 0.018*""somebody"" + 0.016*""publishing"" + 0.016*""drop"" + 0.015*""left"" + 0.014*""ciara"" + 0.014*""group"" + 0.014*""universal"" + 0.013*""body"""
3,4,"0.020*""girl"" + 0.015*""turn"" + 0.014*""good"" + 0.014*""baby"" + 0.013*""want"" + 0.013*""body"" + 0.013*""right"" + 0.013*""might"" + 0.013*""make"" + 0.012*""nobody"""
4,5,"0.023*""girl"" + 0.018*""money"" + 0.017*""want"" + 0.017*""life"" + 0.015*""miss"" + 0.014*""watch"" + 0.014*""kiss"" + 0.013*""made"" + 0.013*""mine"" + 0.013*""anything"""
