,topic no,words
0,1,"0.060*""star"" + 0.058*""always"" + 0.049*""light"" + 0.047*""name"" + 0.041*""dream"" + 0.034*""night"" + 0.033*""time"" + 0.030*""world"" + 0.029*""give"" + 0.028*""said"""
1,2,"0.068*""want"" + 0.043*""baby"" + 0.039*""love"" + 0.034*""anymore"" + 0.031*""better"" + 0.030*""really"" + 0.030*""face"" + 0.026*""someone"" + 0.026*""true"" + 0.026*""come"""
2,3,"0.047*""apart"" + 0.041*""mind"" + 0.040*""alone"" + 0.035*""nothing"" + 0.033*""take"" + 0.032*""little"" + 0.030*""name"" + 0.030*""want"" + 0.030*""love"" + 0.030*""give"""
3,4,"0.035*""know"" + 0.033*""love"" + 0.027*""eye"" + 0.026*""find"" + 0.024*""never"" + 0.023*""want"" + 0.022*""time"" + 0.022*""cause"" + 0.022*""heart"" + 0.021*""need"""
4,5,"0.055*""still"" + 0.047*""around"" + 0.040*""world"" + 0.034*""give"" + 0.033*""feel"" + 0.033*""alone"" + 0.031*""left"" + 0.029*""think"" + 0.026*""love"" + 0.025*""someone"""
