,topic no,words
0,1,"0.007*""sound"" + 0.005*""wonder"" + 0.004*""another"" + 0.004*""running"" + 0.004*""fall"" + 0.004*""rise"" + 0.004*""asleep"" + 0.003*""split"" + 0.003*""keep"" + 0.003*""taking"""
1,2,"0.004*""bitch"" + 0.004*""shit"" + 0.004*""love"" + 0.004*""girl"" + 0.003*""fuck"" + 0.003*""money"" + 0.003*""never"" + 0.003*""right"" + 0.003*""keep"" + 0.003*""high"""
2,3,"0.005*""weather"" + 0.005*""whoa"" + 0.004*""side"" + 0.003*""rain"" + 0.003*""mind"" + 0.003*""think"" + 0.003*""wave"" + 0.003*""suck"" + 0.003*""damn"" + 0.003*""rest"""
3,4,"0.005*""baby"" + 0.005*""feel"" + 0.005*""going"" + 0.005*""missed"" + 0.005*""day"" + 0.004*""love"" + 0.004*""said"" + 0.004*""ready"" + 0.004*""hang"" + 0.004*""call"""
4,5,"0.004*""tomorrow"" + 0.003*""system"" + 0.003*""drink"" + 0.003*""nothing"" + 0.003*""color"" + 0.003*""kill"" + 0.003*""smoking"" + 0.003*""bitch"" + 0.002*""spitting"" + 0.002*""break"""
