,topic no,words
0,1,"0.016*""dream"" + 0.016*""mine"" + 0.016*""baby"" + 0.016*""foot"" + 0.015*""day"" + 0.013*""girl"" + 0.013*""love"" + 0.012*""knee"" + 0.012*""wish"" + 0.012*""true"""
1,2,"0.017*""kiss"" + 0.016*""back"" + 0.016*""baby"" + 0.015*""heart"" + 0.013*""good"" + 0.013*""right"" + 0.013*""want"" + 0.013*""feel"" + 0.012*""fall"" + 0.012*""today"""
2,3,"0.019*""come"" + 0.017*""night"" + 0.017*""life"" + 0.015*""time"" + 0.014*""tonight"" + 0.013*""love"" + 0.013*""hold"" + 0.011*""turn"" + 0.011*""going"" + 0.010*""make"""
3,4,"0.020*""alright"" + 0.017*""tell"" + 0.015*""never"" + 0.014*""believe"" + 0.013*""strong"" + 0.013*""fire"" + 0.012*""look"" + 0.012*""baby"" + 0.012*""well"" + 0.012*""even"""
4,5,"0.020*""maybe"" + 0.018*""still"" + 0.018*""crazy"" + 0.016*""around"" + 0.016*""call"" + 0.015*""baby"" + 0.015*""done"" + 0.014*""save"" + 0.014*""feel"" + 0.012*""next"""
