,topic no,words
0,1,"0.017*""weed"" + 0.008*""baby"" + 0.008*""right"" + 0.007*""know"" + 0.007*""tryna"" + 0.007*""night"" + 0.007*""turn"" + 0.007*""full"" + 0.007*""already"" + 0.006*""dollar"""
1,2,"0.013*""figg"" + 0.012*""fucked"" + 0.010*""drive"" + 0.009*""damn"" + 0.009*""cool"" + 0.008*""whip"" + 0.008*""sell"" + 0.007*""pussy"" + 0.007*""might"" + 0.006*""lord"""
2,3,"0.009*""gangsta"" + 0.008*""okay"" + 0.008*""really"" + 0.007*""dawg"" + 0.007*""feelin"" + 0.006*""bang"" + 0.006*""fuckin"" + 0.006*""real"" + 0.006*""feel"" + 0.006*""rapper"""
3,4,"0.011*""yawk"" + 0.009*""face"" + 0.008*""good"" + 0.008*""fucking"" + 0.007*""money"" + 0.006*""dope"" + 0.006*""side"" + 0.006*""want"" + 0.006*""kill"" + 0.006*""ride"""
4,5,"0.009*""girl"" + 0.009*""body"" + 0.009*""mothafuckin"" + 0.008*""water"" + 0.008*""straight"" + 0.008*""tell"" + 0.007*""party"" + 0.007*""friend"" + 0.006*""time"" + 0.006*""thing"""
