,topic no,words
0,1,"0.036*""better"" + 0.024*""friend"" + 0.021*""help"" + 0.020*""tell"" + 0.019*""make"" + 0.018*""feel"" + 0.018*""call"" + 0.018*""know"" + 0.017*""care"" + 0.017*""light"""
1,2,"0.041*""please"" + 0.028*""time"" + 0.027*""mean"" + 0.025*""alone"" + 0.023*""love"" + 0.022*""gone"" + 0.021*""chance"" + 0.021*""leave"" + 0.019*""nothing"" + 0.018*""walk"""
2,3,"0.041*""want"" + 0.039*""love"" + 0.032*""really"" + 0.023*""another"" + 0.022*""girl"" + 0.021*""make"" + 0.019*""might"" + 0.019*""know"" + 0.018*""without"" + 0.018*""baby"""
3,4,"0.028*""home"" + 0.021*""easy"" + 0.021*""made"" + 0.018*""show"" + 0.018*""behind"" + 0.018*""next"" + 0.018*""eye"" + 0.018*""cause"" + 0.018*""time"" + 0.017*""never"""
4,5,"0.034*""someday"" + 0.026*""tonight"" + 0.024*""world"" + 0.022*""think"" + 0.021*""stop"" + 0.021*""take"" + 0.021*""song"" + 0.021*""today"" + 0.020*""nobody"" + 0.020*""cause"""
