,topic no,words
0,1,"0.112*""cause"" + 0.109*""night"" + 0.091*""start"" + 0.071*""break"" + 0.058*""back"" + 0.054*""thing"" + 0.051*""keep"" + 0.041*""time"" + 0.038*""long"" + 0.030*""come"""
1,2,"0.099*""love"" + 0.087*""never"" + 0.086*""know"" + 0.068*""stop"" + 0.059*""away"" + 0.056*""tell"" + 0.053*""right"" + 0.043*""said"" + 0.041*""head"" + 0.037*""cause"""
2,3,"0.208*""right"" + 0.124*""good"" + 0.052*""start"" + 0.047*""keep"" + 0.046*""baby"" + 0.039*""give"" + 0.028*""time"" + 0.025*""know"" + 0.023*""want"" + 0.021*""night"""
3,4,"0.170*""come"" + 0.073*""stop"" + 0.061*""head"" + 0.059*""look"" + 0.054*""still"" + 0.054*""thing"" + 0.051*""think"" + 0.044*""time"" + 0.036*""right"" + 0.034*""good"""
4,5,"0.079*""girl"" + 0.076*""need"" + 0.069*""come"" + 0.062*""give"" + 0.050*""back"" + 0.047*""love"" + 0.044*""want"" + 0.041*""take"" + 0.041*""look"" + 0.040*""said"""
