,topic no,words
0,1,"0.043*""love"" + 0.040*""know"" + 0.029*""light"" + 0.028*""dream"" + 0.027*""hold"" + 0.025*""thing"" + 0.024*""time"" + 0.023*""go"" + 0.021*""heart"" + 0.020*""blue"""
1,2,"0.054*""dark"" + 0.051*""home"" + 0.043*""without"" + 0.039*""watch"" + 0.026*""place"" + 0.025*""come"" + 0.025*""world"" + 0.024*""inside"" + 0.024*""think"" + 0.022*""back"""
2,3,"0.035*""please"" + 0.034*""going"" + 0.034*""take"" + 0.030*""tell"" + 0.030*""slow"" + 0.030*""make"" + 0.030*""wrong"" + 0.026*""said"" + 0.025*""really"" + 0.024*""back"""
3,4,"0.034*""baby"" + 0.031*""gone"" + 0.029*""long"" + 0.027*""blue"" + 0.026*""want"" + 0.025*""right"" + 0.025*""always"" + 0.025*""never"" + 0.024*""need"" + 0.023*""love"""
4,5,"0.033*""come"" + 0.029*""little"" + 0.025*""hand"" + 0.025*""believe"" + 0.024*""hear"" + 0.023*""night"" + 0.023*""heart"" + 0.022*""cause"" + 0.021*""nothing"" + 0.021*""tell"""
