,topic no,words
0,1,"0.021*""mama"" + 0.019*""vuelve"" + 0.013*""baila"" + 0.012*""quiero"" + 0.012*""vida"" + 0.011*""cabeza"" + 0.011*""mujer"" + 0.011*""ella"" + 0.010*""menea"" + 0.010*""disco"""
1,2,"0.018*""todos"" + 0.017*""puedo"" + 0.016*""otra"" + 0.016*""dile"" + 0.014*""ella"" + 0.014*""vivir"" + 0.011*""ustedes"" + 0.011*""vivo"" + 0.011*""aquí"" + 0.011*""vida"""
2,3,"0.029*""dale"" + 0.019*""mismo"" + 0.018*""bailando"" + 0.012*""cielo"" + 0.012*""miedo"" + 0.011*""gata"" + 0.010*""siempre"" + 0.010*""duro"" + 0.010*""pide"" + 0.010*""dembow"""
3,4,"0.034*""amor"" + 0.019*""bien"" + 0.016*""hizo"" + 0.015*""luna"" + 0.014*""aqui"" + 0.014*""nena"" + 0.012*""bajo"" + 0.011*""orfanato"" + 0.011*""quiere"" + 0.011*""estas"""
4,5,"0.020*""vamo"" + 0.019*""combo"" + 0.018*""duro"" + 0.018*""quieres"" + 0.016*""dale"" + 0.016*""conmigo"" + 0.015*""king"" + 0.015*""ritmo"" + 0.013*""tienes"" + 0.013*""noche"""
