,topic no,words
0,1,"0.005*""eminem"" + 0.003*""kaniff"" + 0.003*""battle"" + 0.003*""proof"" + 0.003*""miss"" + 0.003*""go"" + 0.003*""know"" + 0.002*""time"" + 0.002*""okay"" + 0.002*""whole"""
1,2,"0.004*""fuckin"" + 0.003*""shady"" + 0.003*""bitch"" + 0.003*""never"" + 0.003*""cause"" + 0.003*""slim"" + 0.003*""girl"" + 0.003*""name"" + 0.003*""feel"" + 0.003*""love"""
2,3,"0.003*""girl"" + 0.003*""guy"" + 0.003*""juice"" + 0.002*""hello"" + 0.002*""talking"" + 0.002*""world"" + 0.002*""battle"" + 0.002*""greatest"" + 0.002*""chick"" + 0.002*""band"""
3,4,"0.004*""nigga"" + 0.003*""love"" + 0.003*""fire"" + 0.002*""looking"" + 0.002*""brain"" + 0.002*""time"" + 0.002*""shit"" + 0.002*""damn"" + 0.002*""part"" + 0.002*""roll"""
4,5,"0.006*""eminem"" + 0.005*""everybody"" + 0.004*""sing"" + 0.004*""album"" + 0.003*""slim"" + 0.003*""tell"" + 0.003*""tonight"" + 0.003*""fuck"" + 0.003*""alright"" + 0.003*""whatever"""
