,topic no,words
0,1,"0.044*""home"" + 0.034*""kiss"" + 0.033*""eye"" + 0.031*""take"" + 0.031*""love"" + 0.029*""live"" + 0.029*""another"" + 0.027*""make"" + 0.027*""know"" + 0.026*""heart"""
1,2,"0.031*""need"" + 0.029*""baby"" + 0.027*""love"" + 0.026*""feel"" + 0.025*""little"" + 0.025*""want"" + 0.024*""something"" + 0.023*""nothing"" + 0.023*""find"" + 0.023*""heart"""
2,3,"0.043*""face"" + 0.034*""everything"" + 0.029*""home"" + 0.028*""show"" + 0.025*""take"" + 0.024*""give"" + 0.021*""something"" + 0.019*""foot"" + 0.015*""world"" + 0.015*""line"""
3,4,"0.043*""thing"" + 0.038*""lonely"" + 0.037*""together"" + 0.033*""night"" + 0.032*""better"" + 0.027*""leave"" + 0.027*""keep"" + 0.026*""still"" + 0.024*""sure"" + 0.022*""around"""
4,5,"0.031*""think"" + 0.030*""give"" + 0.028*""love"" + 0.027*""going"" + 0.026*""hold"" + 0.026*""right"" + 0.025*""know"" + 0.025*""come"" + 0.025*""life"" + 0.023*""made"""
