,topic no,words
0,1,"0.022*""baby"" + 0.021*""love"" + 0.018*""around"" + 0.016*""never"" + 0.015*""someone"" + 0.013*""apart"" + 0.012*""else"" + 0.012*""take"" + 0.011*""going"" + 0.011*""girl"""
1,2,"0.052*""alright"" + 0.029*""keep"" + 0.023*""little"" + 0.023*""break"" + 0.018*""leaving"" + 0.018*""find"" + 0.014*""running"" + 0.014*""beyond"" + 0.013*""home"" + 0.013*""night"""
2,3,"0.025*""dream"" + 0.019*""believe"" + 0.019*""remember"" + 0.018*""girl"" + 0.015*""easy"" + 0.013*""edge"" + 0.012*""know"" + 0.012*""hide"" + 0.011*""faith"" + 0.011*""coming"""
3,4,"0.025*""thing"" + 0.018*""eye"" + 0.016*""love"" + 0.016*""true"" + 0.015*""world"" + 0.015*""fear"" + 0.015*""feel"" + 0.014*""late"" + 0.014*""make"" + 0.013*""knew"""
4,5,"0.017*""need"" + 0.017*""cry"" + 0.016*""right"" + 0.016*""want"" + 0.016*""love"" + 0.015*""night"" + 0.015*""better"" + 0.014*""long"" + 0.013*""desire"" + 0.013*""together"""
