,topic no,words
0,1,"0.204*""time"" + 0.196*""back"" + 0.062*""never"" + 0.052*""best"" + 0.052*""take"" + 0.047*""friend"" + 0.046*""come"" + 0.042*""make"" + 0.031*""love"" + 0.028*""want"""
1,2,"0.167*""people"" + 0.140*""little"" + 0.112*""thing"" + 0.102*""heart"" + 0.084*""make"" + 0.056*""never"" + 0.054*""back"" + 0.044*""home"" + 0.034*""know"" + 0.029*""want"""
2,3,"0.125*""dream"" + 0.122*""thing"" + 0.100*""best"" + 0.093*""little"" + 0.089*""friend"" + 0.068*""make"" + 0.057*""know"" + 0.053*""come"" + 0.046*""love"" + 0.028*""feel"""
3,4,"0.148*""love"" + 0.103*""take"" + 0.101*""want"" + 0.081*""feel"" + 0.077*""come"" + 0.063*""never"" + 0.060*""home"" + 0.047*""heart"" + 0.046*""thing"" + 0.040*""mind"""
4,5,"0.163*""know"" + 0.146*""mind"" + 0.098*""friend"" + 0.093*""want"" + 0.072*""never"" + 0.057*""time"" + 0.057*""dream"" + 0.054*""make"" + 0.048*""feel"" + 0.046*""people"""
