,topic no,words
0,1,"0.096*""walking"" + 0.072*""find"" + 0.055*""alone"" + 0.047*""well"" + 0.041*""together"" + 0.036*""place"" + 0.035*""drive"" + 0.029*""country"" + 0.027*""hold"" + 0.025*""back"""
1,2,"0.066*""always"" + 0.060*""country"" + 0.054*""girl"" + 0.050*""need"" + 0.049*""cause"" + 0.046*""time"" + 0.042*""star"" + 0.041*""wait"" + 0.040*""away"" + 0.032*""love"""
2,3,"0.094*""feel"" + 0.067*""home"" + 0.056*""back"" + 0.035*""gone"" + 0.030*""might"" + 0.028*""going"" + 0.028*""life"" + 0.028*""thing"" + 0.027*""right"" + 0.027*""baby"""
3,4,"0.054*""back"" + 0.048*""right"" + 0.045*""night"" + 0.045*""looking"" + 0.042*""country"" + 0.038*""lord"" + 0.035*""girl"" + 0.033*""little"" + 0.031*""around"" + 0.031*""come"""
4,5,"0.045*""baby"" + 0.035*""know"" + 0.033*""love"" + 0.030*""never"" + 0.028*""long"" + 0.028*""time"" + 0.026*""lord"" + 0.026*""good"" + 0.026*""come"" + 0.024*""feeling"""
