,topic no,words
0,1,"0.057*""something"" + 0.050*""want"" + 0.048*""call"" + 0.041*""enough"" + 0.037*""bitch"" + 0.027*""love"" + 0.026*""better"" + 0.024*""good"" + 0.023*""nobody"" + 0.021*""ready"""
1,2,"0.036*""love"" + 0.032*""want"" + 0.026*""feel"" + 0.026*""take"" + 0.025*""make"" + 0.024*""night"" + 0.024*""baby"" + 0.024*""tell"" + 0.022*""body"" + 0.022*""cause"""
2,3,"0.051*""turn"" + 0.045*""take"" + 0.044*""care"" + 0.034*""keep"" + 0.034*""babe"" + 0.029*""hold"" + 0.028*""talk"" + 0.027*""still"" + 0.025*""wait"" + 0.025*""time"""
3,4,"0.061*""thought"" + 0.048*""leave"" + 0.043*""tell"" + 0.038*""love"" + 0.036*""help"" + 0.032*""never"" + 0.029*""believe"" + 0.025*""crazy"" + 0.023*""really"" + 0.023*""think"""
4,5,"0.058*""said"" + 0.051*""everything"" + 0.049*""high"" + 0.043*""love"" + 0.034*""knew"" + 0.027*""never"" + 0.026*""gone"" + 0.024*""keep"" + 0.022*""though"" + 0.021*""still"""
