,topic no,words
0,1,"0.364*""time"" + 0.237*""right"" + 0.115*""make"" + 0.086*""never"" + 0.071*""tell"" + 0.071*""girl"" + 0.032*""heart"" + 0.025*""cause"""
1,2,"0.323*""girl"" + 0.260*""right"" + 0.095*""tell"" + 0.068*""heart"" + 0.067*""make"" + 0.062*""cause"" + 0.062*""time"" + 0.062*""never"""
2,3,"0.326*""never"" + 0.302*""cause"" + 0.183*""heart"" + 0.061*""girl"" + 0.033*""time"" + 0.033*""right"" + 0.031*""tell"" + 0.030*""make"""
3,4,"0.247*""heart"" + 0.247*""cause"" + 0.169*""girl"" + 0.096*""time"" + 0.087*""tell"" + 0.054*""never"" + 0.052*""make"" + 0.047*""right"""
4,5,"0.307*""tell"" + 0.244*""make"" + 0.105*""cause"" + 0.099*""right"" + 0.094*""never"" + 0.062*""time"" + 0.047*""girl"" + 0.043*""heart"""
