,topic no,words
0,1,"0.103*""want"" + 0.050*""door"" + 0.050*""world"" + 0.036*""keep"" + 0.028*""love"" + 0.026*""side"" + 0.025*""never"" + 0.025*""life"" + 0.024*""give"" + 0.023*""hand"""
1,2,"0.090*""sing"" + 0.048*""love"" + 0.042*""back"" + 0.038*""word"" + 0.038*""life"" + 0.035*""song"" + 0.033*""eye"" + 0.032*""face"" + 0.031*""make"" + 0.031*""fall"""
2,3,"0.054*""stop"" + 0.048*""love"" + 0.046*""thing"" + 0.043*""find"" + 0.040*""lost"" + 0.040*""night"" + 0.039*""maybe"" + 0.036*""well"" + 0.035*""still"" + 0.031*""keep"""
3,4,"0.082*""wait"" + 0.064*""said"" + 0.046*""look"" + 0.043*""nothing"" + 0.034*""another"" + 0.033*""fall"" + 0.032*""well"" + 0.029*""heart"" + 0.027*""around"" + 0.025*""back"""
4,5,"0.043*""away"" + 0.038*""tonight"" + 0.037*""come"" + 0.037*""know"" + 0.035*""make"" + 0.033*""always"" + 0.031*""time"" + 0.030*""take"" + 0.028*""stay"" + 0.027*""right"""
