,topic no,words
0,1,"0.055*""song"" + 0.043*""know"" + 0.037*""cold"" + 0.036*""beer"" + 0.030*""home"" + 0.029*""little"" + 0.028*""girl"" + 0.028*""thing"" + 0.027*""might"" + 0.026*""tonight"""
1,2,"0.067*""nothing"" + 0.056*""feel"" + 0.051*""girl"" + 0.047*""kiss"" + 0.041*""lip"" + 0.041*""truck"" + 0.032*""come"" + 0.030*""never"" + 0.027*""baby"" + 0.025*""night"""
2,3,"0.042*""love"" + 0.037*""another"" + 0.036*""around"" + 0.035*""baby"" + 0.034*""world"" + 0.032*""girl"" + 0.032*""want"" + 0.031*""good"" + 0.029*""never"" + 0.028*""well"""
3,4,"0.063*""ride"" + 0.042*""well"" + 0.037*""good"" + 0.034*""life"" + 0.034*""back"" + 0.031*""love"" + 0.031*""right"" + 0.029*""hell"" + 0.029*""little"" + 0.028*""long"""
4,5,"0.058*""find"" + 0.053*""woman"" + 0.036*""take"" + 0.035*""baby"" + 0.032*""love"" + 0.032*""around"" + 0.031*""turn"" + 0.030*""something"" + 0.028*""time"" + 0.028*""hell"""
