,topic no,words
0,1,"0.010*""nigga"" + 0.010*""bitch"" + 0.007*""fuck"" + 0.007*""shit"" + 0.006*""night"" + 0.005*""gone"" + 0.005*""love"" + 0.005*""right"" + 0.005*""away"" + 0.005*""call"""
1,2,"0.007*""love"" + 0.006*""tonight"" + 0.006*""little"" + 0.006*""baby"" + 0.005*""going"" + 0.005*""fuck"" + 0.005*""time"" + 0.005*""tell"" + 0.005*""nigga"" + 0.005*""tryna"""
2,3,"0.006*""need"" + 0.006*""never"" + 0.006*""love"" + 0.006*""heart"" + 0.006*""woah"" + 0.006*""want"" + 0.006*""nothing"" + 0.005*""time"" + 0.005*""feel"" + 0.005*""mind"""
3,4,"0.010*""nigga"" + 0.008*""woah"" + 0.008*""bitch"" + 0.006*""love"" + 0.005*""shit"" + 0.005*""baby"" + 0.005*""pussy"" + 0.005*""money"" + 0.005*""fuckin"" + 0.005*""make"""
4,5,"0.008*""want"" + 0.008*""back"" + 0.008*""body"" + 0.008*""nobody"" + 0.007*""drink"" + 0.006*""love"" + 0.006*""need"" + 0.005*""world"" + 0.005*""dream"" + 0.005*""play"""
