,topic no,words
0,1,"0.009*""sorry"" + 0.009*""thot"" + 0.008*""momma"" + 0.008*""believe"" + 0.007*""name"" + 0.007*""maaly"" + 0.007*""safe"" + 0.007*""bank"" + 0.007*""brand"" + 0.006*""today"""
1,2,"0.008*""rack"" + 0.008*""fuck"" + 0.008*""nigga"" + 0.007*""right"" + 0.007*""woah"" + 0.006*""dick"" + 0.006*""back"" + 0.006*""told"" + 0.006*""really"" + 0.006*""know"""
2,3,"0.010*""cartier"" + 0.008*""think"" + 0.008*""tell"" + 0.008*""lyric"" + 0.008*""girlfriend"" + 0.008*""snippet"" + 0.007*""glock"" + 0.007*""half"" + 0.007*""molly"" + 0.006*""lamb"""
3,4,"0.010*""want"" + 0.008*""girl"" + 0.007*""hundred"" + 0.007*""nigga"" + 0.007*""make"" + 0.006*""keep"" + 0.006*""know"" + 0.006*""pull"" + 0.006*""damn"" + 0.006*""fuck"""
4,5,"0.010*""lyric"" + 0.010*""snippet"" + 0.009*""wrist"" + 0.009*""hand"" + 0.008*""trap"" + 0.008*""pocket"" + 0.007*""close"" + 0.007*""took"" + 0.007*""water"" + 0.007*""feeling"""
