,topic no,words
0,1,"0.022*""tonight"" + 0.022*""today"" + 0.019*""gone"" + 0.016*""place"" + 0.016*""feel"" + 0.016*""light"" + 0.015*""long"" + 0.015*""girl"" + 0.014*""right"" + 0.014*""need"""
1,2,"0.051*""hope"" + 0.050*""leave"" + 0.045*""find"" + 0.028*""left"" + 0.027*""never"" + 0.026*""love"" + 0.024*""heart"" + 0.022*""give"" + 0.020*""take"" + 0.019*""want"""
2,3,"0.068*""walk"" + 0.057*""love"" + 0.042*""give"" + 0.038*""done"" + 0.036*""hear"" + 0.032*""better"" + 0.026*""look"" + 0.024*""away"" + 0.020*""even"" + 0.020*""back"""
3,4,"0.074*""knew"" + 0.055*""stay"" + 0.034*""lost"" + 0.030*""heart"" + 0.025*""walk"" + 0.024*""breathe"" + 0.024*""turn"" + 0.022*""remember"" + 0.021*""done"" + 0.020*""long"""
4,5,"0.024*""world"" + 0.024*""right"" + 0.023*""need"" + 0.021*""tonight"" + 0.020*""time"" + 0.019*""come"" + 0.019*""back"" + 0.019*""girl"" + 0.019*""want"" + 0.018*""take"""
