,topic no,words
0,1,"0.015*""till"" + 0.014*""pretty"" + 0.013*""good"" + 0.013*""going"" + 0.012*""around"" + 0.012*""water"" + 0.012*""take"" + 0.011*""everybody"" + 0.011*""dance"" + 0.011*""head"""
1,2,"0.022*""baby"" + 0.021*""love"" + 0.014*""long"" + 0.013*""woman"" + 0.013*""give"" + 0.013*""world"" + 0.011*""well"" + 0.010*""girl"" + 0.010*""sweet"" + 0.010*""home"""
2,3,"0.013*""want"" + 0.012*""back"" + 0.012*""know"" + 0.010*""love"" + 0.010*""many"" + 0.009*""time"" + 0.009*""side"" + 0.009*""sunshine"" + 0.009*""morning"" + 0.009*""people"""
3,4,"0.032*""peace"" + 0.019*""coming"" + 0.019*""heart"" + 0.014*""little"" + 0.012*""soon"" + 0.012*""flower"" + 0.012*""love"" + 0.012*""show"" + 0.010*""nothing"" + 0.010*""away"""
4,5,"0.020*""come"" + 0.015*""love"" + 0.015*""need"" + 0.013*""night"" + 0.013*""someone"" + 0.012*""talking"" + 0.011*""never"" + 0.011*""find"" + 0.011*""work"" + 0.010*""lonely"""
