,topic no,words
0,1,"0.020*""ear"" + 0.015*""listen"" + 0.013*""music"" + 0.012*""start"" + 0.012*""water"" + 0.012*""lady"" + 0.011*""love"" + 0.009*""give"" + 0.009*""sound"" + 0.009*""sense"""
1,2,"0.029*""good"" + 0.019*""go"" + 0.013*""listen"" + 0.013*""home"" + 0.013*""tell"" + 0.013*""time"" + 0.013*""turn"" + 0.012*""going"" + 0.012*""maybe"" + 0.011*""nobody"""
2,3,"0.015*""hand"" + 0.011*""look"" + 0.010*""world"" + 0.010*""rock"" + 0.010*""fuck"" + 0.009*""cause"" + 0.009*""stop"" + 0.009*""feel"" + 0.009*""little"" + 0.008*""catch"""
3,4,"0.016*""still"" + 0.015*""said"" + 0.015*""even"" + 0.015*""first"" + 0.015*""love"" + 0.014*""take"" + 0.013*""time"" + 0.013*""heard"" + 0.012*""better"" + 0.012*""call"""
4,5,"0.026*""gone"" + 0.021*""song"" + 0.015*""keep"" + 0.014*""sure"" + 0.013*""minute"" + 0.013*""drink"" + 0.012*""think"" + 0.011*""cool"" + 0.011*""another"" + 0.010*""feeling"""
