,topic no,words
0,1,"0.033*""dance"" + 0.030*""feel"" + 0.023*""floor"" + 0.021*""inside"" + 0.018*""live"" + 0.018*""light"" + 0.017*""better"" + 0.016*""dark"" + 0.014*""secret"" + 0.012*""life"""
1,2,"0.021*""come"" + 0.019*""fuck"" + 0.017*""life"" + 0.017*""blow"" + 0.017*""work"" + 0.015*""lost"" + 0.013*""going"" + 0.013*""forever"" + 0.013*""keep"" + 0.012*""shit"""
2,3,"0.033*""boy"" + 0.031*""away"" + 0.022*""fire"" + 0.019*""alone"" + 0.017*""leave"" + 0.016*""best"" + 0.015*""give"" + 0.015*""last"" + 0.013*""someone"" + 0.013*""morning"""
3,4,"0.024*""whoa"" + 0.022*""dirty"" + 0.021*""little"" + 0.018*""tell"" + 0.015*""love"" + 0.014*""mouth"" + 0.013*""want"" + 0.012*""right"" + 0.012*""crazy"" + 0.012*""kiss"""
4,5,"0.029*""love"" + 0.026*""baby"" + 0.020*""call"" + 0.020*""never"" + 0.018*""take"" + 0.017*""want"" + 0.015*""know"" + 0.014*""really"" + 0.014*""talk"" + 0.014*""coming"""
