,topic no,words
0,1,"0.005*""interest"" + 0.004*""hole"" + 0.004*""stroke"" + 0.004*""hammer"" + 0.003*""lean"" + 0.003*""perfect"" + 0.003*""booty"" + 0.003*""bend"" + 0.002*""hang"" + 0.002*""make"""
1,2,"0.003*""okay"" + 0.003*""syrup"" + 0.003*""talk"" + 0.002*""nobody"" + 0.002*""smile"" + 0.002*""thing"" + 0.002*""momma"" + 0.002*""mine"" + 0.002*""phone"" + 0.002*""imma"""
2,3,"0.004*""love"" + 0.003*""fuck"" + 0.003*""right"" + 0.003*""real"" + 0.003*""bitch"" + 0.003*""call"" + 0.003*""time"" + 0.003*""really"" + 0.003*""need"" + 0.003*""feel"""
3,4,"0.004*""bring"" + 0.003*""bend"" + 0.003*""motion"" + 0.003*""mind"" + 0.003*""slow"" + 0.003*""five"" + 0.003*""card"" + 0.003*""throw"" + 0.002*""watch"" + 0.002*""calling"""
4,5,"0.004*""ride"" + 0.004*""grinding"" + 0.004*""money"" + 0.004*""change"" + 0.004*""whip"" + 0.004*""lean"" + 0.004*""blow"" + 0.003*""girl"" + 0.003*""fine"" + 0.003*""think"""
