,topic no,words
0,1,"0.081*""baby"" + 0.066*""light"" + 0.063*""keep"" + 0.047*""star"" + 0.047*""tonight"" + 0.046*""need"" + 0.040*""really"" + 0.038*""never"" + 0.037*""know"" + 0.034*""make"""
1,2,"0.083*""need"" + 0.066*""broken"" + 0.065*""tonight"" + 0.058*""still"" + 0.050*""thing"" + 0.043*""know"" + 0.040*""want"" + 0.038*""feel"" + 0.038*""hand"" + 0.035*""come"""
2,3,"0.074*""love"" + 0.061*""find"" + 0.053*""take"" + 0.045*""well"" + 0.044*""need"" + 0.041*""heart"" + 0.040*""really"" + 0.038*""eye"" + 0.037*""tell"" + 0.036*""life"""
3,4,"0.133*""heart"" + 0.104*""feel"" + 0.086*""know"" + 0.045*""want"" + 0.044*""time"" + 0.038*""baby"" + 0.035*""think"" + 0.033*""love"" + 0.033*""never"" + 0.031*""come"""
4,5,"0.149*""away"" + 0.094*""everything"" + 0.062*""want"" + 0.050*""time"" + 0.047*""light"" + 0.045*""baby"" + 0.037*""find"" + 0.036*""hold"" + 0.033*""life"" + 0.028*""need"""
