,topic no,words
0,1,"0.048*""wanted"" + 0.040*""anymore"" + 0.036*""never"" + 0.034*""night"" + 0.028*""away"" + 0.027*""alive"" + 0.026*""looking"" + 0.024*""think"" + 0.024*""time"" + 0.024*""fall"""
1,2,"0.043*""love"" + 0.031*""told"" + 0.028*""world"" + 0.027*""break"" + 0.026*""alone"" + 0.026*""better"" + 0.024*""find"" + 0.024*""even"" + 0.023*""eye"" + 0.023*""well"""
2,3,"0.043*""stay"" + 0.039*""think"" + 0.039*""used"" + 0.035*""gone"" + 0.031*""well"" + 0.030*""want"" + 0.030*""something"" + 0.028*""long"" + 0.027*""know"" + 0.025*""tonight"""
3,4,"0.048*""enough"" + 0.031*""back"" + 0.028*""friend"" + 0.027*""come"" + 0.027*""hear"" + 0.025*""keep"" + 0.025*""going"" + 0.025*""song"" + 0.023*""alright"" + 0.023*""take"""
4,5,"0.042*""want"" + 0.037*""tell"" + 0.035*""heart"" + 0.032*""feel"" + 0.030*""sing"" + 0.028*""never"" + 0.022*""little"" + 0.021*""take"" + 0.020*""time"" + 0.020*""need"""
