,topic no,words
0,1,"0.008*""dick"" + 0.008*""band"" + 0.007*""bounce"" + 0.005*""stripper"" + 0.005*""count"" + 0.005*""sign"" + 0.004*""baller"" + 0.004*""fuck"" + 0.004*""know"" + 0.004*""hold"""
1,2,"0.007*""touch"" + 0.006*""check"" + 0.006*""girl"" + 0.006*""crack"" + 0.006*""bang"" + 0.005*""goin"" + 0.005*""woah"" + 0.005*""gucci"" + 0.004*""land"" + 0.004*""fire"""
2,3,"0.007*""bitch"" + 0.005*""fuck"" + 0.005*""baby"" + 0.005*""young"" + 0.005*""money"" + 0.005*""love"" + 0.004*""shit"" + 0.004*""girl"" + 0.004*""feel"" + 0.004*""time"""
3,4,"0.010*""rack"" + 0.008*""bos"" + 0.006*""city"" + 0.006*""knock"" + 0.005*""floss"" + 0.005*""bitch"" + 0.005*""ghetto"" + 0.005*""mike"" + 0.005*""famous"" + 0.004*""look"""
4,5,"0.008*""love"" + 0.007*""show"" + 0.006*""faded"" + 0.005*""party"" + 0.005*""better"" + 0.005*""crowd"" + 0.005*""tyga"" + 0.005*""tree"" + 0.005*""something"" + 0.004*""mine"""
