,topic no,words
0,1,"0.460*""eye"" + 0.208*""feel"" + 0.195*""away"" + 0.029*""verse"" + 0.020*""hilmarsdóttir"" + 0.020*""bryndís"" + 0.020*""nanna"" + 0.016*""þórhallsson"" + 0.016*""chorus"" + 0.016*""ragnar"""
1,2,"0.218*""chorus"" + 0.199*""ragnar"" + 0.159*""nanna"" + 0.143*""feel"" + 0.078*""verse"" + 0.062*""hilmarsdóttir"" + 0.062*""bryndís"" + 0.060*""þórhallsson"" + 0.011*""eye"" + 0.007*""away"""
2,3,"0.279*""away"" + 0.174*""ragnar"" + 0.124*""nanna"" + 0.090*""chorus"" + 0.086*""verse"" + 0.076*""þórhallsson"" + 0.066*""eye"" + 0.045*""bryndís"" + 0.045*""hilmarsdóttir"" + 0.017*""feel"""
3,4,"0.406*""feel"" + 0.066*""away"" + 0.066*""eye"" + 0.066*""chorus"" + 0.066*""ragnar"" + 0.066*""nanna"" + 0.066*""hilmarsdóttir"" + 0.066*""verse"" + 0.066*""þórhallsson"" + 0.066*""bryndís"""
4,5,"0.233*""verse"" + 0.151*""nanna"" + 0.150*""bryndís"" + 0.150*""hilmarsdóttir"" + 0.115*""away"" + 0.042*""ragnar"" + 0.041*""eye"" + 0.041*""þórhallsson"" + 0.039*""feel"" + 0.038*""chorus"""
