,topic no,words
0,1,"0.019*""time"" + 0.018*""girl"" + 0.017*""take"" + 0.015*""need"" + 0.015*""around"" + 0.015*""little"" + 0.013*""know"" + 0.012*""night"" + 0.011*""show"" + 0.011*""keep"""
1,2,"0.028*""love"" + 0.023*""want"" + 0.019*""baby"" + 0.016*""dream"" + 0.015*""thing"" + 0.013*""keep"" + 0.013*""feel"" + 0.012*""cause"" + 0.012*""right"" + 0.011*""help"""
2,3,"0.030*""baby"" + 0.025*""come"" + 0.019*""make"" + 0.015*""girl"" + 0.015*""alright"" + 0.014*""feel"" + 0.014*""bring"" + 0.013*""love"" + 0.013*""away"" + 0.012*""ready"""
3,4,"0.019*""hurt"" + 0.017*""sing"" + 0.016*""mother"" + 0.014*""right"" + 0.013*""well"" + 0.013*""work"" + 0.013*""move"" + 0.013*""fire"" + 0.013*""aguilera"" + 0.012*""babe"""
4,5,"0.129*""amor"" + 0.082*""quiero"" + 0.065*""todo"" + 0.027*""beautiful"" + 0.017*""matter"" + 0.011*""night"" + 0.010*""angel"" + 0.010*""hope"" + 0.010*""shine"" + 0.009*""heard"""
