,topic no,words
0,1,"0.027*""tonight"" + 0.026*""finally"" + 0.023*""time"" + 0.022*""light"" + 0.021*""around"" + 0.020*""kiss"" + 0.020*""back"" + 0.019*""world"" + 0.018*""dark"" + 0.018*""high"""
1,2,"0.041*""life"" + 0.034*""give"" + 0.033*""right"" + 0.022*""made"" + 0.021*""watch"" + 0.019*""tonight"" + 0.019*""face"" + 0.018*""heart"" + 0.017*""alone"" + 0.017*""love"""
2,3,"0.024*""away"" + 0.020*""take"" + 0.019*""back"" + 0.019*""cause"" + 0.018*""never"" + 0.018*""hand"" + 0.016*""good"" + 0.016*""life"" + 0.016*""time"" + 0.016*""make"""
3,4,"0.044*""shine"" + 0.028*""know"" + 0.025*""meet"" + 0.023*""dream"" + 0.021*""want"" + 0.020*""fire"" + 0.019*""thing"" + 0.018*""believe"" + 0.018*""alone"" + 0.016*""star"""
4,5,"0.034*""alone"" + 0.031*""home"" + 0.030*""sing"" + 0.027*""wing"" + 0.025*""feel"" + 0.024*""mine"" + 0.022*""think"" + 0.018*""tonight"" + 0.018*""still"" + 0.017*""blue"""
