,topic no,words
0,1,"0.005*""nigga"" + 0.004*""gangsta"" + 0.004*""fuck"" + 0.004*""smoke"" + 0.003*""weed"" + 0.003*""right"" + 0.003*""motherfucker"" + 0.003*""away"" + 0.003*""mind"" + 0.003*""want"""
1,2,"0.005*""sheet"" + 0.004*""freak"" + 0.004*""sleep"" + 0.004*""easy"" + 0.004*""pump"" + 0.003*""nice"" + 0.003*""wonder"" + 0.003*""holiday"" + 0.003*""park"" + 0.003*""love"""
2,3,"0.006*""bitch"" + 0.005*""nigga"" + 0.004*""girl"" + 0.003*""doggy"" + 0.003*""fuck"" + 0.003*""cause"" + 0.003*""shit"" + 0.003*""everything"" + 0.003*""life"" + 0.003*""come"""
3,4,"0.008*""boom"" + 0.004*""mother"" + 0.004*""thank"" + 0.004*""lord"" + 0.004*""said"" + 0.004*""fucking"" + 0.003*""grow"" + 0.003*""momma"" + 0.003*""love"" + 0.003*""world"""
4,5,"0.005*""nigga"" + 0.004*""gangsta"" + 0.004*""love"" + 0.004*""bitch"" + 0.003*""snoop"" + 0.003*""dogg"" + 0.003*""game"" + 0.003*""ride"" + 0.003*""baby"" + 0.003*""side"""
