,topic no,words
0,1,"0.107*""going"" + 0.104*""back"" + 0.086*""well"" + 0.061*""come"" + 0.050*""tonight"" + 0.047*""know"" + 0.042*""time"" + 0.038*""light"" + 0.033*""night"" + 0.032*""little"""
1,2,"0.135*""life"" + 0.115*""love"" + 0.081*""never"" + 0.080*""light"" + 0.051*""make"" + 0.040*""said"" + 0.039*""world"" + 0.032*""tonight"" + 0.031*""best"" + 0.031*""heart"""
2,3,"0.069*""baby"" + 0.067*""little"" + 0.060*""away"" + 0.055*""thing"" + 0.049*""world"" + 0.047*""ring"" + 0.046*""well"" + 0.046*""right"" + 0.044*""come"" + 0.040*""love"""
3,4,"0.153*""gone"" + 0.117*""know"" + 0.099*""said"" + 0.056*""cause"" + 0.050*""heart"" + 0.039*""world"" + 0.039*""right"" + 0.034*""never"" + 0.033*""time"" + 0.030*""baby"""
4,5,"0.089*""find"" + 0.085*""take"" + 0.082*""cause"" + 0.082*""nothing"" + 0.050*""time"" + 0.047*""know"" + 0.043*""never"" + 0.042*""thing"" + 0.041*""tonight"" + 0.036*""best"""
