,topic no,words
0,1,"0.072*""keep"" + 0.068*""never"" + 0.054*""love"" + 0.052*""thing"" + 0.050*""cause"" + 0.047*""feel"" + 0.046*""heart"" + 0.041*""real"" + 0.041*""life"" + 0.035*""need"""
1,2,"0.125*""fuck"" + 0.078*""good"" + 0.060*""girl"" + 0.060*""head"" + 0.057*""tell"" + 0.046*""think"" + 0.041*""love"" + 0.039*""believe"" + 0.034*""care"" + 0.033*""real"""
2,3,"0.097*""want"" + 0.058*""night"" + 0.057*""feeling"" + 0.044*""away"" + 0.041*""back"" + 0.038*""heart"" + 0.036*""real"" + 0.032*""stay"" + 0.030*""home"" + 0.029*""girl"""
3,4,"0.103*""high"" + 0.071*""take"" + 0.049*""life"" + 0.043*""fuck"" + 0.041*""home"" + 0.038*""mind"" + 0.036*""still"" + 0.035*""right"" + 0.033*""love"" + 0.032*""time"""
4,5,"0.147*""baby"" + 0.091*""think"" + 0.066*""mind"" + 0.045*""really"" + 0.039*""time"" + 0.038*""tell"" + 0.034*""people"" + 0.031*""come"" + 0.028*""care"" + 0.027*""need"""
