,topic no,words
0,1,"0.040*""good"" + 0.024*""heart"" + 0.022*""dance"" + 0.019*""touch"" + 0.018*""baby"" + 0.017*""love"" + 0.014*""still"" + 0.014*""girl"" + 0.014*""cause"" + 0.014*""show"""
1,2,"0.024*""stop"" + 0.023*""people"" + 0.021*""night"" + 0.020*""baby"" + 0.019*""tell"" + 0.019*""believe"" + 0.016*""shot"" + 0.014*""born"" + 0.014*""live"" + 0.013*""last"""
2,3,"0.034*""tonight"" + 0.022*""think"" + 0.019*""round"" + 0.019*""feel"" + 0.018*""turn"" + 0.018*""know"" + 0.017*""bitch"" + 0.016*""part"" + 0.016*""girl"" + 0.015*""real"""
3,4,"0.026*""want"" + 0.024*""fashion"" + 0.022*""wish"" + 0.016*""without"" + 0.015*""something"" + 0.015*""someone"" + 0.015*""game"" + 0.015*""light"" + 0.013*""tonight"" + 0.013*""everybody"""
4,5,"0.021*""life"" + 0.021*""around"" + 0.018*""want"" + 0.018*""lover"" + 0.017*""love"" + 0.017*""money"" + 0.016*""dance"" + 0.016*""drink"" + 0.015*""away"" + 0.015*""girl"""
