,topic no,words
0,1,"0.031*""right"" + 0.028*""hear"" + 0.028*""reach"" + 0.027*""touch"" + 0.026*""everything"" + 0.023*""someone"" + 0.023*""better"" + 0.021*""little"" + 0.019*""come"" + 0.018*""know"""
1,2,"0.039*""love"" + 0.022*""time"" + 0.021*""want"" + 0.021*""feel"" + 0.018*""nothing"" + 0.017*""heart"" + 0.015*""leave"" + 0.015*""away"" + 0.014*""understand"" + 0.013*""know"""
2,3,"0.038*""never"" + 0.033*""free"" + 0.026*""hide"" + 0.021*""another"" + 0.020*""always"" + 0.019*""friend"" + 0.019*""thing"" + 0.019*""time"" + 0.019*""light"" + 0.019*""change"""
3,4,"0.033*""well"" + 0.030*""sometimes"" + 0.027*""hard"" + 0.025*""give"" + 0.018*""love"" + 0.016*""soul"" + 0.015*""move"" + 0.015*""feel"" + 0.015*""take"" + 0.014*""tell"""
4,5,"0.036*""touch"" + 0.022*""come"" + 0.022*""kiss"" + 0.021*""show"" + 0.020*""done"" + 0.019*""open"" + 0.019*""life"" + 0.018*""play"" + 0.015*""name"" + 0.015*""eye"""
