,topic no,words
0,1,"0.266*""love"" + 0.197*""mind"" + 0.101*""baby"" + 0.100*""feel"" + 0.064*""world"" + 0.055*""cause"" + 0.049*""know"" + 0.048*""think"" + 0.032*""never"" + 0.031*""little"""
1,2,"0.561*""know"" + 0.121*""world"" + 0.064*""need"" + 0.028*""face"" + 0.025*""feel"" + 0.025*""little"" + 0.023*""time"" + 0.022*""baby"" + 0.022*""love"" + 0.022*""thing"""
2,3,"0.203*""cause"" + 0.165*""time"" + 0.114*""face"" + 0.105*""think"" + 0.079*""know"" + 0.079*""little"" + 0.067*""love"" + 0.050*""thing"" + 0.047*""feel"" + 0.034*""baby"""
3,4,"0.352*""baby"" + 0.237*""thing"" + 0.132*""world"" + 0.048*""little"" + 0.045*""face"" + 0.039*""love"" + 0.033*""feel"" + 0.021*""think"" + 0.019*""cause"" + 0.017*""time"""
4,5,"0.304*""need"" + 0.231*""never"" + 0.133*""little"" + 0.097*""baby"" + 0.054*""mind"" + 0.037*""love"" + 0.029*""know"" + 0.027*""time"" + 0.022*""think"" + 0.019*""thing"""
