,topic no,words
0,1,"0.116*""baby"" + 0.101*""need"" + 0.099*""love"" + 0.097*""time"" + 0.085*""cause"" + 0.065*""feel"" + 0.058*""keep"" + 0.041*""know"" + 0.039*""hold"" + 0.037*""want"""
1,2,"0.137*""come"" + 0.111*""never"" + 0.098*""tell"" + 0.097*""friend"" + 0.087*""back"" + 0.077*""nothing"" + 0.052*""take"" + 0.044*""feel"" + 0.032*""baby"" + 0.030*""heart"""
2,3,"0.236*""think"" + 0.116*""want"" + 0.066*""time"" + 0.051*""take"" + 0.040*""know"" + 0.039*""eye"" + 0.037*""still"" + 0.035*""keep"" + 0.034*""light"" + 0.034*""tonight"""
3,4,"0.142*""love"" + 0.122*""back"" + 0.117*""hold"" + 0.082*""tonight"" + 0.069*""take"" + 0.038*""come"" + 0.038*""need"" + 0.031*""never"" + 0.029*""friend"" + 0.029*""tell"""
4,5,"0.135*""tonight"" + 0.134*""know"" + 0.082*""want"" + 0.076*""nothing"" + 0.070*""cause"" + 0.062*""hold"" + 0.061*""tell"" + 0.044*""find"" + 0.036*""light"" + 0.035*""still"""
