,topic no,words
0,1,"0.013*""bottom"" + 0.009*""started"" + 0.005*""team"" + 0.004*""whole"" + 0.003*""ready"" + 0.002*""nigga"" + 0.002*""pray"" + 0.002*""dance"" + 0.002*""wrote"" + 0.002*""glow"""
1,2,"0.005*""ready"" + 0.004*""okay"" + 0.003*""crew"" + 0.003*""damn"" + 0.003*""hard"" + 0.003*""goin"" + 0.003*""grind"" + 0.003*""need"" + 0.003*""push"" + 0.003*""back"""
2,3,"0.012*""stunt"" + 0.007*""woah"" + 0.005*""little"" + 0.005*""slow"" + 0.004*""better"" + 0.004*""outside"" + 0.004*""away"" + 0.004*""maybe"" + 0.004*""together"" + 0.004*""clock"""
3,4,"0.005*""nigga"" + 0.004*""baby"" + 0.004*""girl"" + 0.004*""shit"" + 0.004*""love"" + 0.004*""money"" + 0.004*""bitch"" + 0.004*""fuck"" + 0.004*""need"" + 0.004*""time"""
4,5,"0.005*""heel"" + 0.004*""houston"" + 0.004*""heart"" + 0.004*""finally"" + 0.004*""flow"" + 0.004*""wave"" + 0.003*""moment"" + 0.003*""without"" + 0.003*""ahead"" + 0.003*""quiet"""
