,topic no,words
0,1,"0.013*""blue"" + 0.008*""shoulder"" + 0.008*""empty"" + 0.007*""arm"" + 0.007*""someday"" + 0.007*""making"" + 0.007*""take"" + 0.007*""touch"" + 0.007*""alone"" + 0.007*""close"""
1,2,"0.009*""life"" + 0.008*""good"" + 0.008*""love"" + 0.008*""never"" + 0.007*""little"" + 0.007*""loving"" + 0.007*""heart"" + 0.007*""known"" + 0.006*""gave"" + 0.006*""know"""
2,3,"0.010*""want"" + 0.008*""still"" + 0.008*""think"" + 0.008*""feel"" + 0.008*""jesus"" + 0.008*""night"" + 0.008*""going"" + 0.008*""home"" + 0.007*""lord"" + 0.007*""come"""
3,4,"0.011*""need"" + 0.010*""love"" + 0.010*""going"" + 0.009*""well"" + 0.009*""somebody"" + 0.009*""take"" + 0.009*""said"" + 0.008*""look"" + 0.008*""know"" + 0.008*""tell"""
4,5,"0.010*""give"" + 0.010*""hold"" + 0.009*""love"" + 0.009*""wanted"" + 0.008*""chorus"" + 0.008*""open"" + 0.008*""away"" + 0.008*""eye"" + 0.008*""feel"" + 0.008*""right"""
