,Unnamed: 0,api_path,primary_artist,title,url,song_endpoint,album,release_date,lyrics,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,polarity
10,10,/songs/21249,Gnarls Barkley,Necromancer,https://genius.com/Gnarls-barkley-necromancer-lyrics,http://api.genius.com/songs/21249,St. Elsewhere,2006-04-24,"Uh huh, wake up, wake up, wake up Don't wake up, wake up, wake up, wake up Uh huh, wake up, wake up, wake up, wake up It's naughty, very naughty necrophilia Without a care I'm compassionate about killing her I'd have my way with what's left of the will in her Cosmopolitans, and cocaine, and an occasional pill in her When she spoke I saw a spark, but it was dark so I drove her home when she died, sexy suicide Sweet nothings for the numb, you feel where I'm coming from? Have no fear, everything's fine, my girl parties all the time Did you hear what I said? With this ring I thee wed A body in my bed, she was cool when I met her But I think I like her better dead  The production is progressive, but the reason is retro The chords are cold-blooded murder, I named it neo-necro I whispered in her ear to hear an echo, echo-co-co I keep her - it's cheaper - I love too much to let go We discussed over dinner how she would die before the day was done So I've caught her just in time to have a little fun And you could use a little sun So scream and holler, run and play Wish you could die another day I'm glad to say that I've Done what I could to revive My softer side survived Damn, wish she was all right, wish she was alive Ha ha ha...",6,10,3,7,6,15,16,7,5,6,0.899
11,11,/songs/21232,Gnarls Barkley,Neighbors,https://genius.com/Gnarls-barkley-neighbors-lyrics,http://api.genius.com/songs/21232,The Odd Couple,2008-03-18," Now, my neighbor likes where I stay But doesn't know, the price that I pay   My neighbor, my neighbor My neighbor wants what he sees My neighbor, my neighbor My neighbor thinks he wants to be me But he'll never be   From out my window, seems just fine But in his mind, he's standing where the sun don't shine So, I invited him over Could this make a new friend? But once I got to know ya, wish I never let you in   Now, my neighbor likes my clothes But hadn't seen me with my scars exposed   My neighbor, my neighbor My neighbor Oh, dissatisfied My neighbor My neighbor's behavior is unjustified I'm sick and tired   I don't know, if he lives all alone But if you're scared of the darkness, best leave the lights on I had a talk with my neighbor Say it simple and plain I guess he understood me He never came back again   Now my neighbor, likes my car But no matter where you go, there you are...",2,17,2,2,3,7,23,4,3,20,0.1531
12,12,/songs/21233,Gnarls Barkley,No Time Soon,https://genius.com/Gnarls-barkley-no-time-soon-lyrics,http://api.genius.com/songs/21233,The Odd Couple,2008-03-18," This could be one of those days When we must go our separate ways Scared for you to be out of my sight Cause you never know, you might   And I carry this, it's heavy And I miss you already You were perfect, babe   My time will come, yours, too I'd gladly go before you I hope you live forever Or, baby, we can go together, ah It'll be perfect, babe   And I carry this, it's heavy And I miss you already You were perfect, babe  Perfect",0,6,0,0,6,0,6,0,1,5,0.9432
13,13,/songs/21251,Gnarls Barkley,Online,https://genius.com/Gnarls-barkley-online-lyrics,http://api.genius.com/songs/21251,St. Elsewhere,2006-04-24," I'm on the line I'm on the line Once I clean my mirror, I'm a be feeling fine Trying to get there, is all that's on my mind When I'm on the line   Now, even though I run my race With a smile on my face It ain't easy No, it ain't easy Feel like the life of the party But it's all in your mind On the line   I'm on the line I'm on the line Once I clean my mirror, I'm a be feeling fine Even when you're falling, just pretend you're flying When you're on the line   I'm with everybody, but I'm still alone Just look down, that's my line you're standing on Let's keep it friendly; we'll be just fine But don't cross that line No, no, no, no",3,3,2,4,6,5,9,4,3,7,0.6721
14,14,/songs/21234,Gnarls Barkley,Open Book,https://genius.com/Gnarls-barkley-open-book-lyrics,http://api.genius.com/songs/21234,The Odd Couple,2008-03-18," Eyes filled with fire Wish I was a better liar It hurts when it's happening, and so I cry The winter is even colder I guess that I could have told ya That I am safe and warm from the hell inside   Karma (karma) Take me (take me) Karma (karma) Break me I am an open book   The drum beat of my heart is tribal Oh, the sweet sound of survival Shouts serenade this voice, forever more The sun would have to be frozen For anything out there opposing Not to be left in its own blood on the jungle floor   Karma (karma) Fight me (fight me) Karma (karma) Shake me I am an open book An open book   When I sing a song of peace It soothes the savage beast Even it understands that I understand, at least So, you mortals just keep this in mind This is the way I'm designed And I am no coward, so I'll only die one time   Karma (karma) Kill me (kill me) You have (karma) To kill me (kill me) I am an open book An open book  ",7,5,3,14,5,15,5,10,5,5,-0.9809
15,15,/songs/21235,Gnarls Barkley,Run (I'm a Natural Disaster),https://genius.com/Gnarls-barkley-run-im-a-natural-disaster-lyrics,http://api.genius.com/songs/21235,The Odd Couple,2008-03-18," Yeah, it's still the same, can't you feel the pain? When the needle hits the vein, ain't nothing like the real thing I've seen it once before and, oh, it's something else, good God Cool breeze, come on in Sunshine, come on down These are the teardrops of a clown, the circus is comin' to town   All I'm sayin' is, sometimes, I'm more scared of myself You better (Move) I said, (Move)   (Ah!) Run away (Ah!) Run away (Ah!) Run children (Ah!) Run for your life (Ah!) Run away (Ah!) Run away (Ah!) Run children (Ah!) Oh Here it comes, said run  Alright   Yeah, I'm on the run See where I'm comin' from? When you see me comin', run before you see what I'm runnin' from No time for question askin', time is passin' by, alright You can't win, child, we've all tried to You've been lied to, it's already inside you   Either you run right now, or you best get ready to die You better (Move) I said, (Move) Ooh   Hurry, little children, run this way I have got a beast at bay  Promise me when the chance comes (run away) You'll run as fast as you can (run as fast as you can) Don't you dare look backwards (don't look back) Run as fast as you can (run as fast as you can)  (x2) (Ah!) La la la, la la la (Ah!) La la la la (Ah!) La la la, la la la  ",2,12,1,4,9,5,15,2,3,7,0.95
16,16,/songs/21239,Gnarls Barkley,She Knows,https://genius.com/Gnarls-barkley-she-knows-lyrics,http://api.genius.com/songs/21239,The Odd Couple,2008-03-18,"Up, up and away, she goes Now I know that I know she knows Who would want to live a lie? But, neither will I If she still tried to try But remarkably, my son All my work is done  Wouldn't surprise me to see her ghost She would like me to know she knows And I'm almost sure I was absolutely nothing before Now, I'm so, so much more The one word that describes the past I'm pretty much possessed  We are the reason, I suppose And we've spoken, so I know she knows Though, what's one to sacrifice When you live more than twice? Oh, but I bet it's nice Gonna be just like you; I'm giving my life, too No other woman would wear your clothes And it goes without saying, she knows She knows",2,1,2,3,2,3,6,1,1,3,0.928
17,17,/songs/21255,Gnarls Barkley,Smiley Faces,https://genius.com/Gnarls-barkley-smiley-faces-lyrics,http://api.genius.com/songs/21255,St. Elsewhere,2006-04-24," What did you do, what did you say? Did you walk, or did you run, away? Where are you now, where have you been? Did you go alone, or did you bring a friend?   I need to know this 'cause I noticed when you're smilin' Out in the sun, havin' fun and feelin' free And I can tell you know how hard this life can be But you keep on smilin' for me (Girl, let me smile at you) (Girl, let me smile at you)   What went right, what went wrong? Was it a story, or was it a song? Was it overnight, or did it take you long? Was knowing your weakness what made it strong?   Or all the above? Oh, how I love to see you smilin' And, oh yeah, take a little pain, just in case You need something warm to embrace To help you put on a smilin' face Hey, put on a smilin' face (Girl, let me smile at you) (Girl, let me smile at you)    Don't you go off into the new day with any doubt Here's a summary of somethin' that you could smile about: Say, for instance, my girlfriend, she bugs me all the time But the irony of it all is that she loves me all the time   I want to be you, whenever I see you smilin' 'Cause it's easily one of the hardest things to do Your worries and fears become your friends And they end up smilin' at you Put on a smilin' face",1,7,1,6,12,8,14,4,7,11,0.9872
18,18,/songs/120017,Gnarls Barkley,St. Elsewhere,https://genius.com/Gnarls-barkley-st-elsewhere-lyrics,http://api.genius.com/songs/120017,St. Elsewhere,2006-04-24," I packed a few of my belongings Left the life that I was living Just some memories of it Mostly, the ones I can't forget Whenever you need me, I'll be here Until then, my dear I'm goin', I'm going, going there Don't ask me to make time To travel back and forth Let nature take its course Maybe I'm open from all this ocean air   And if it weren't for you I'd be without a care Setting sail to St. Elsewhere  (Oh hum hum, oh hum hum)   Anywhere you sit, you can see the sun Unfortunately, on this island, I'm the only one Same rules apply on a rainy day And it's not such a pretty place to be It just rains, and rains, and rains, on me Send a simple sign I can understand Then, a flower grew out that sand Before you know it, I was back out on that sea   Now, I don't mind it so much Because as long as I'm not there Anywhere, St. Elsewhere (yeah)  (Oh hum hum, oh hum hum)   Way over yonder, there's a new frontier Would it be so hard for you to come and visit me here? I understand Well, just send me a message in a bottle, then, baby  (Oh hum hum, oh hum hum)  (Oh hum hum)  St. Elsewhere",0,4,0,1,3,1,8,1,1,5,-0.5356
19,19,/songs/21261,Gnarls Barkley,Storm Coming,https://genius.com/Gnarls-barkley-storm-coming-lyrics,http://api.genius.com/songs/21261,St. Elsewhere,2006-04-24,"I could paint a picture with a pen But a song will only scratch the skin And there are still places I haven't been Because I know what's in there is already in the air  Oh yeah, there's a storm on the way There's a storm on the way, alright There's a storm on the way, uh huh And it's comin' no matter what I say (And I come, I come, I come, I come)  Hey, hey, hey, there's truth in the thunder Love in the lightning, the feeling is frightening Yeah, isn't it exciting? I'm something like stormy weather If I weren't we would never Huddle together, do I have to tell you That I'm also the sunlight, that shines shortly after? I just rain cause I have to, on to a new chapter I wish you lots of laughter Til the next time you see me Just remember you need me, I'm the storm coming (And I come, I come, I come, I come) Oh C'mon (And I come, I come, I come, I come), c'mon  Run towards the hills to avoid the high flood I can do a dance that'll make the sky cry blood Skills provoke, and seals will be broken open All that's left to do is try my love, wooooooh  When I sing it's a cyclone I'm writing a raging sea Searching for a sign of the times Is it safe to say it's me? Listen to our lives The wind will whisper the way it is I am going to happen, what a lovely day it is Don't ask why Just live, and, die",8,10,2,9,9,12,16,6,6,9,0.8778
