,Unnamed: 0,api_path,primary_artist,title,url,song_endpoint,album,release_date,lyrics,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,polarity
10,10,/songs/3138758,The All-American Rejects,Close Your Eyes,https://genius.com/The-all-american-rejects-close-your-eyes-lyrics,http://api.genius.com/songs/3138758,Sweat - EP,2017-07-07," From the tongue, it slips some simple twist of fate To shape and shake the room we were standing in And I remember then the silence made me weightless In the tonic of you once again Where ignorance was bliss Ignorance was this place we could exist and then surrender Do you remember?   The day you said it That's when I knew, that's when I knew, that's when I knew I'll never forget it The day you said it That's when I knew, that's when I knew, that's when I knew I'll make you regret it     Now I'm staring at the ceiling wide awake Man, shit gets real when you're alone (I wonder if you'll ever know) There's these voices in my head They're screaming words I should've said But I don't know I can't let go And you are down Your taste was in my mouth The lipstick on the window You were gone   The day you said it That's when I knew, that's when I knew, that's when I knew I'll never forget it The day you said it That's when I knew, that's when I knew, that's when I knew I'll make you regret it     It comes and goes around Burn your bridges down Kiss the ground and turn the other cheek Why don't you close your eyes one last time for me? It comes and goes around Burn your bridges down Kiss the ground and turn the other cheek Why don't you close your eyes one last time for me?   The day you said it That's when I knew, that's when I knew, that's when I knew I'll never forget it The day you said it That's when I knew, that's when I knew, that's when I knew I'll make you regret it     One last time for me",2,6,2,2,3,14,10,4,4,7,-0.4954
11,11,/songs/355258,The All-American Rejects,Damn Girl,https://genius.com/The-all-american-rejects-damn-girl-lyrics,http://api.genius.com/songs/355258,When The World Comes Down,2009-06-08," If you feel like running today You know I’d understand You don’t but you long It’s easier to give it away When on the other hand You know I, I’m not much better without you I’m like your victim and all that you need is an alibi It's one thing about you I don’t wanna make you cry   Damn girl Dry your eyes You stole my heart and then you kicked it aside No girl, you can’t see When he’s inside you know there’s no room for me   If you can take a chance Find you that better man Your life seethes from your quick disease You’re giving all my loving away Tell me to understand Cuz you know I, I’m not much better without you I'll press your lips and I taste everyone that you’ve had tonight It's one thing about you I don’t wanna taste tonight   And I used to think that I was all you would need Nah nah nah And there you go again Nah nah nah Oooh you think that you can just push me around Nah nah nah Yeah and there you go again You lift me up and then you throw me back down   (Damn that girl) Damn girl Dry your eyes (Dry your eyes) You stole my heart and then you kicked it aside (Damn that girl) No girl you can’t see (You can't see) When he’s inside you know there’s no room for me And I used to think that I was all you would need  If you feel like running today you know I’d understand",6,1,5,2,1,7,5,3,1,4,-0.8963
12,12,/songs/399197,The All-American Rejects,Dance Inside,https://genius.com/The-all-american-rejects-dance-inside-lyrics,http://api.genius.com/songs/399197,Move Along,2006-09-19," You don't have to move You don't have to speak Lips for biting  You're staring me down A glance makes me weak Eyes for striking  Now I'm twisted up When I'm twisted with you Brush so lightly  And time trickles down And I'm breathing for two Squeeze so tightly   I'll be fine, you'll be fine This moment seems so long Don't waste now, precious time We'll dance inside the song  What makes the one to shake you down? Each touch belongs to each new sound Say now you want to shake me too Move down to me, slip into you   She sinks in my mind As she sheds through her skin Touch sight taste like fire  Hands do now What eyes no longer defend Hands to fuel desire   And I'll be fine, you'll be fine Is this fine? I'm not fine Give me pieces Give me things to stay awake  What makes the one to shake you down? Each touch belongs to each new sound Say now you want to shake me too Move down to me, slip into you  What makes the one to shake you down? Each touch belongs to each new sound Say now you want to shake me too Move down to me, slip into you  Move down to me, slip into you",0,4,1,2,2,7,7,0,5,4,-0.2411
13,13,/songs/77010,The All-American Rejects,Dirty Little Secret,https://genius.com/The-all-american-rejects-dirty-little-secret-lyrics,http://api.genius.com/songs/77010,Move Along,2005-06-06," Let me know that I've done wrong When I've known this all along I go around a time or two Just to waste my time with you Tell me all that you've thrown away Find out games you don't wanna play You are the only one that needs to know   I'll keep you my dirty little secret (Dirty little secret) Don't tell anyone or you'll be just another regret (Just another regret, hope that you can keep it) My dirty little secret Who has to know?   When we live such fragile lives It's the best way we survive I go around a time or two Just to waste my time with you Tell me all that you've thrown away Find out games you don't wanna play You are the only one that needs to know   I'll keep you my dirty little secret (Dirty little secret) Don't tell anyone or you'll be just another regret (Just another regret, hope that you can keep it) My dirty little secret Who has to know?   The way she feels inside (inside) Those thoughts I can't deny (deny) These sleeping dogs won't lie (won't lie) And all I've tried to hide It's eating me apart Trace this life out   I'll keep you my dirty little secret (Dirty little secret) Don't tell anyone or you'll be just another regret (Just another regret)   I'll keep you my dirty little secret (Dirty little secret) Don't tell anyone or you'll be just another regret (Just another regret, hope that you can keep it) My dirty little secret Dirty little secret Dirty little secret Who has to know? Who has to know?",4,8,17,2,3,29,10,11,3,22,-0.991
14,14,/songs/781816,The All-American Rejects,Do Me Right,https://genius.com/The-all-american-rejects-do-me-right-lyrics,http://api.genius.com/songs/781816,Kids in the Street,2012-10-15,"I paint the moon, you draw the stars We can do anything that you want The night is dumb and young and I guess we're just babies You let me lead but I still follow You tell me not to think of tomorrow Steal, beg, and I borrow just to keep you with me  And your hand, my hand, just push, the world away  Do me right, do me right Don't do me wrong Do me right, do me right I know all along When I can't see it you share the light Spend all our days just to save the night Do me right, do me right Don't do me wrong  So I'm just lost but you're a mess too What does all the worrying get you? Ever since the day I met you you've been stronger than me The way you fall out of your cloudy darkened skies Then I'll pick you off the floor and we'll go dance out in the lightning you and I  You and I, me and you Either way you don't know what to do  Do me right, do me right Don't do me wrong Do me right, do me right I know all along When I can't see it you share the light Spend all our days just to save the night Do me right, do me right Don't do me wrong Do me right, do me right  Be honest to me No I'm never gonna string you on Just be good to me Please, please, don't do me wrong  Do me right, do me right Don't do me wrong Do me right, do me right I know all along When I can't see it you share the light This world's got teeth just let it bite Do me right, do me right Don't do me wrong Do me right, do me right Don't do me wrong Do me right, do me right Be honest to me No I'm never gonna treat you wrong Just be good to me Don't do me wrong",5,10,4,7,14,20,27,10,6,22,0.9962
15,15,/songs/397627,The All-American Rejects,Don't Leave Me,https://genius.com/The-all-american-rejects-dont-leave-me-lyrics,http://api.genius.com/songs/397627,"Same Girl, New Songs",2002-10-15," You're sweet just like the sun But what happens when the sun doesn't stay? The night reminds me when you went away (I don't care, I don't care) Now my mind was pacing, heart is racing contemplating things that I lack Even though you left me by myself, do I want you back?   Will you stay or will you walk? Will you let go? Leave me all alone I'm giving you one more chance To make things last Ring around the roses then she'll stay   Leave me once Leave me twice Kiss good-bye that will suffice When you go away Don't look back Leave me once and I'll be fine Leave me twice I'll make you mine Just one more chance to make it once again   As the days go by, I am asking why did you leave You left me alone and then you walked out on me (I don't care, I don't care) Thinking of days, thinking of ways, thinking of things to you that I should say I want to be with you and that's the only way     Don't say good-bye, just dry your eyes A tear for everything that I did wrong Don't say goodbye, just dry your eyes Listen now just try and see me please don't leave me now  ",0,8,0,0,6,9,15,7,15,13,-0.3747
16,16,/songs/397619,The All-American Rejects,Drive Away,https://genius.com/The-all-american-rejects-drive-away-lyrics,http://api.genius.com/songs/397619,"Same Girl, New Songs",2002-10-15," She's gone away but still they stay together People call him crazy, crazy His thoughts progress, he thinks about forever His mind tells him maybe, maybe   I wish I could drive away to the sunset Back to the day that we first met Only believe the things I wrote I'll put it in a note, yeah I'll cross my t's and dot my i's Better say hello, don't you dare say goodbye I'll write sincerely yours and sign my name P.S. I love you forever and today   And now she's gone, they couldn't stay together The rain falls down, now he's crying, crying Two weeks go by, seems like its been forever Their hearts are bound, now she's lying, lying   All the heartbreak all the pain All your words you said in vain And I'll never be the same   (All the heartbreak, all the pain) Forever and today (All your words are said in vain) Forever and today (And I'll never be the same) P.S. I love you Forever and today",5,4,2,5,3,11,7,8,0,4,-0.8765
17,17,/songs/777220,The All-American Rejects,Drown Next to Me,https://genius.com/The-all-american-rejects-drown-next-to-me-lyrics,http://api.genius.com/songs/777220,Kids in the Street,2012-10-15," Down, down, down Into the cloudy sea You love me like a car wreck Wrapped around a tree  Down, down, down It's the only way to go Sometimes it's hard to hold on Without letting go   We'll walk in the water 'cause I can hardly breathe We'll leave the ones who love us, you are all I ever need Just sand in the water, drown next to me   Now, now, now 'Cause the curtain has to close We take a bow and face the crowd And realize we're all in the show  Now, just now You can rest your weary eyes It's only hard when what you're living for Makes you feel dead alive   Walk in the water, 'cause I can hardly breathe We can leave the ones who love us, you are all I ever need We'll tell each other lies that we know we'll both believe Just sand in the water, drown next to me   I'm never letting go, caught in the undertow Take your love, heart and soul Dive down, 'cause this world is drying us both out   We'll walk in the water, 'cause I can hardly breathe We'll leave the ones who love us, you are all I ever need, yeah We'll tell each other lies that we know we'll both believe, yeah We're just sand in the water, just sand in the water Just stand in the water, drown next to me",4,2,4,4,7,10,9,11,5,3,0.5982
18,18,/songs/399270,The All-American Rejects,Eyelash Wishes,https://genius.com/The-all-american-rejects-eyelash-wishes-lyrics,http://api.genius.com/songs/399270,Move Along,2006-09-19," Spin round, tell me what to say Break down, no other way What is it? Is this it? This is it  Back to, I never knew your name Stick through, sun after the rain And she shines, how she shines This is it   And shadows blend one last time (Save those kisses) And your picture speaks on this time (Eyelash wishes)  Because, I've been up three days, awake, awake Two more weeks and I'm threatening to fade The world still turns, what makes sense? Stretch this song to a fever, cadence  Up three days, awake, awake Two more weeks and I'm threatening to fade And all things close, all I wish Never change these distances   Green eyes, everything I see Green skies, if left up to me And I know that she knows This is it   Just be brave, just listen to me Your heart gives mine, reason to beat, now   Because, I've been up three days, awake, awake Two more weeks and I'm threatening to fade The world still turns, what makes sense? Stretch this song to a fever, cadence  Up three days, awake, awake Two more weeks and I'm threatening to fade And all things close, all I wish Never change these distances  And shadows blend one last time (Save those kisses) And your picture speaks on this time (Eyelash wishes)",4,7,4,8,7,8,13,0,4,5,-0.8385
19,19,/songs/397651,The All-American Rejects,Fallin' Apart,https://genius.com/The-all-american-rejects-fallin-apart-lyrics,http://api.genius.com/songs/397651,When The World Comes Down,2008-12-16, Can somebody save me? Because I'm thinking maybe That you can take me piece by piece Then you got your reasons But I didn't need them And either way I'm on my knees yeah You knew when I was wrong You say that I'm deranged I can see that you're uneasy and its not gonna change And no matter how far Wherever you   Wherever you go I'm calling Either way you're breaking my heart Wherever you go I'm crawling Even when we're falling Even when we're falling apart   You say that you're leaving Say that you don't need him And all I do is give and you just take I guess that I knew it I can't make it through it But I'm gonna try this anyway You knew when I was wrong You knew that I'm deranged I can see that you're uneasy and its not gonna change And no matter how far Wherever you   Wherever you go I'm calling Even when you're breaking my heart Wherever you go I'm crawling Even when we're falling Even when we're falling apart Yeah looks like were falling apart   In your garden where the roses sleep I can make you anything you wanna be When that body's close to me I can give you anything you'd ever need When I fall to the floor Because I can't feel anymore You can have my heart girl You don't have to steal anymore When I look to the stars Wherever you are   Yeah wherever you are Wherever you go I'm calling Even when you're breaking my heart Wherever you go I'm crawling Even when we're falling Even when we're falling apart Wherever you go I'm crawling  Even when we're falling Even when we're falling apart Yeah I guess we're falling apart Yeah it looks like were falling apart Yeah I guess I'm falling apart,3,1,4,7,3,20,6,14,3,4,-0.854
