,Unnamed: 0,api_path,primary_artist,title,url,song_endpoint,album,release_date,lyrics,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,polarity
10,10,/songs/1464012,Snow Patrol,Chocolate,https://genius.com/Snow-patrol-chocolate-lyrics,http://api.genius.com/songs/1464012,Final Straw,2004-04-12,"This could be the very minute I'm aware I'm alive All these places feel like home  With a name I'd never chosen I can make my first steps As a child of 25  This is the straw Final straw in the Roof of my mouth As I lie to you Just because I'm sorry doesn't mean I didn't enjoy it at the time  You're the only thing that I love Scares me more every day On my knees I think clearer  Goodness knows I saw it coming Or at least I'll claim I did But in truth, I'm lost for words  What have I done? It's too late for that What have I become? Truth is nothing yet A simple mistake starts the hardest time I promise I'll do anything you ask This time",2,10,1,1,6,5,10,4,3,7,0.9289
11,11,/songs/1371602,Snow Patrol,Crack the Shutters,https://genius.com/Snow-patrol-crack-the-shutters-lyrics,http://api.genius.com/songs/1371602,A Hundred Million Suns,2008-12-12,You cool your bedwarm hands down On the broken radiator When you lay them freezing on me I mumble can you wake me later But I don't really want you to stop And you know it so it doesn't stop you You run your hands from my neck To my chest  Crack the shutters open wide I want to bathe you in the light of day And just watch you as the rays Tangle up around your face and body I could sit for hours Finding new ways to be awed each minute 'Cause the daylight seems to want you Just as much as I want you  It's been minutes it's been days It's been all I will remember Happy lost in your hair And the cold side of the pillow Your hills and valleys Are mapped by my intrepid fingers And in a naked slumber I dream all this again  Crack the shutters open wide I want to bathe you in the light of day And just watch you as the rays Tangle up around your face and body I could sit for hours Finding new ways to be awed each minute 'Cause the daylight seems to want you Just as much as I want you,1,3,0,3,1,7,5,2,0,2,-0.8024
12,12,/songs/1623140,Snow Patrol,Crazy In Love,https://genius.com/Snow-patrol-crazy-in-love-lyrics,http://api.genius.com/songs/1623140,Up to Now,2009-10-23,"Uh oh, uh oh, uh oh, oh no no Uh oh, uh oh, uh oh, oh no no Uh oh, uh oh, uh oh, oh no no Uh oh, uh oh, uh oh, oh no no  I look and stare so deep in your eyes I touch on you more and more every time When you leave I'm begging you not to go Call your name two or three times in a row Such a funny thing for me to try to explain How I'm feeling and my pride is the one to blame 'Cuz I know I don't understand Just how your love your doing no one else can  Got me looking so crazy right now, your love's Got me looking so crazy right now (in love) Got me looking so crazy right now, your touch Got me looking so crazy right now (your touch) Got me hoping you'll page me right now, your kiss Got me hoping you'll save me right now Looking so crazy in love's Got me looking, got me looking so crazy in love  Uh oh, uh oh, uh oh, oh no no Uh oh, uh oh, uh oh, oh no no Uh oh, uh oh, uh oh, oh no no Uh oh, uh oh, uh oh, oh no no  When I talk to my friends so quietly Who he think he is? Look at what you did to me Tennis shoes, don't even need to buy a new dress If you ain't there ain't nobody else to impress The way that you know what I thought I knew It's the beat my heart skips when I'm with you But I still don't understand Just how the love your doing no one else can  Got me looking so crazy right now, your love's Got me looking so crazy right now (oh crazy) Got me looking so crazy right now, your touch (you're in love) Got me looking so crazy right now (love!) Got me hoping you'll page me right now, your kiss (hey!) Got me hoping you'll save me right now Looking so crazy in love's, (hey) Got me looking, got me looking so crazy in love  I'm Looking so crazy in love's Got me looking, got me looking so crazy in love  Check it, let's go Young Hov y'all know when the flow is loco Young B and the R-O-C, uh oh Ol' G, big homie, the one and only Stick bony, but the pocket is fat like Tony, Soprano The ROC handle like Van Axel I shake phoneys man, You can't get next to The genuine article I go I do not sing though I sling though, If anything I bling yo A star like Ringo, roll like Crazy bring ya whole set Jay Z in the range, crazy and deranged They can't figure them out they like hey is he insane Yes sir I'm cut from a different cloth My texture is the best fur, of chinchilla Been dealing with chain smokers But how you think I got the name Hova? I been realer the game's over Fall back young, ever since the label changed over To platinum the game's been wrap, One! Know what i mean?  Got me looking, so crazy, my baby I'm not myself, lately I'm foolish, I don't do this I've been playing myself, baby I don't care 'Cuz your love's got the best of me And baby you're making a fool of me You got me sprung and I don't care who sees 'Cuz baby you got me, you got me, so crazy baby HEY!  Got me looking so crazy right now, your love's Got me looking so crazy right now Got me looking so crazy right now, your touch Got me looking so crazy right now Got me hoping you'll page me right now, your kiss Got me hoping you'll save me right now Looking so crazy in love's Got me looking, got me looking so crazy in love  Got me looking so crazy right now, your love's Got me looking so crazy right now (your love) Got me looking so crazy right now, your touch Got me looking so crazy right now (your touch) Got me hoping you'll page me right now, your kiss Got me hoping you'll save me right now Looking so crazy in love's Got me looking, got me looking so crazy in love",36,13,5,34,42,44,54,36,9,18,-0.9726
13,13,/songs/1444117,Snow Patrol,Cubicles,https://genius.com/Snow-patrol-cubicles-lyrics,http://api.genius.com/songs/1444117,None,2006-05-01,"In the end Your just as well being here And out amongst The frozen ponds and parks I understand The clarity, the solitude But I'm beginning to think I said too much  My words don't turn you on Your here less than your gone The spark still fights the worst Where's the hunger wheres the thirst Anymore  I felt the fight  I felt the good So I'm awake Its not the dream I hope it was the last Your cubicles, your tentacles Will still find you You can't hide from all the weight and wear  My words don't turn you on Your here less then your gone The spark still fights the worst Where's the hunger wheres the thirst Anymore",3,5,1,5,3,5,7,3,5,8,-0.9694
14,14,/songs/1250972,Snow Patrol,Dark Roman Wine,https://genius.com/Snow-patrol-dark-roman-wine-lyrics,http://api.genius.com/songs/1250972,Up to Now,2009-10-23,"I will hang on the hook of your splendor As the night rolls us up in its arms And the square of your thumbs and your fingers Is the blanket of sky that's so warm  I know it's late but I can't help but think here That the day hasn't shown all its cards Now it's out to the stars or the ocean Let's not retrace our steps to the car  Picking out all the stars that we like Between finger and thumb You laugh as you pass me the night As if it's too fragile to hold And I hold it so close to my chest With your hands in my hands You say this is just how we'll rest Until blood turns to sand  Now your eyelids they faint and they shiver Like the wings of the last bird to leave For the south for the heat for no reason At all just to fly for sheer joy  The wind shakes the branches above us And the cars shake the ground at our backs But the dark roman wine in our bloodstreams Makes the cold just a word, just a sound  Picking out all the stars that we like Between finger and thumb You laugh as you pass me the night As if it's too fragile to hold And I hold it so close to my chest With your hands in my hands You say this is just how we'll rest Until the blood turns to sand",1,5,0,3,7,6,12,6,4,6,0.9646
15,15,/songs/1262170,Snow Patrol,Days Without Paracetamol,https://genius.com/Snow-patrol-days-without-paracetamol-lyrics,http://api.genius.com/songs/1262170,Songs for Polarbears,1998-08-31," When summer falls asleep and winter plucks your strings The colder that you get makes you feel at home   Build it up, build it up (Tear it down) Build it up, build it up (Throw it out) Build it up, build it up (Tear it down) Build it up, build it up (Throw it out) Build it up, build it up (Tear it down) Build it up, build it up (Throw it out) Build it up, build it up (Tear it down) Build it up, build it up (Throw it out)   If I come round there now, would you be pleased to see me I wouldn't make much noise just whimper to myself   Build it up, build it up (Tear it down) Build it up, build it up (Throw it out) Build it up, build it up (Tear it down) Build it up, build it up (Throw it out) Build it up, build it up (Tear it down) Build it up, build it up (Throw it out) Build it up, build it up (Tear it down) Build it up, build it up (Throw it out)   My head hurts more each time, the drinking strangles me Believe in God, like hell, believe in hell by God   Build it up, build it up (Tear it down) Build it up, build it up (Throw it out) Build it up, build it up (Tear it down) Build it up, build it up (Throw it out) Build it up, build it up (Tear it down) Build it up, build it up (Throw it out) Build it up, build it up (Tear it down) Build it up, build it up (Throw it out)",3,3,2,6,3,6,51,5,0,2,-0.6908
16,16,/songs/1572927,Snow Patrol,Disaster Button,https://genius.com/Snow-patrol-disaster-button-lyrics,http://api.genius.com/songs/1572927,A Hundred Million Suns,2008-10-24,A little after twelve The function suite was full Of people I had never seen before  Ripped up ticket stubs Confettied on the floor It dawned on me I'd seen it all before  Cool your beans my son You look a fucking mess No one's getting out of here tonight  Hit that button there The one that just says wrong And we'll lose our minds to all our favourite songs  Throw forward to later You look light on your feet When you whirled in the room I was nailed to my seat  I'm like a prisoner Getting ready to talk I feel the blood in my hands And the threat in your walk  And suddenly It lifts the roof off the place It puts a vault in my step And a grin on my face  It can't contain me But you'll need an army To get me back in my box Or snap the branches off me  A little after four The function suite is dead And I am just a ripped up ticket stub  But here's a helping hand A voice that's far too close And I am up and on my broken limbs  Throw forward to later You look light on your feet When you whirled in the room I was nailed to my seat  I'm like a prisoner Getting ready to talk I feel the blood in my hands And the threat in your walk  And suddenly It lifts the roof off the place It puts a vault in my step And a grin on my face  It can't contain me But you'll need an army To get me back in my box Or snap the branches off me  And suddenly It lifts the roof off the place It puts a vault in my step And a grin on my face  It can't contain me But you'll need an army To get me back in my box Or snap the branches off me,7,5,4,6,3,9,9,4,7,3,-0.5164
17,17,/songs/3569895,Snow Patrol,Don't Give In,https://genius.com/Snow-patrol-dont-give-in-lyrics,http://api.genius.com/songs/3569895,Wildness,2018-05-25," Don't give in Don't you dare quit so easy Give all that you got on the sword Don't say that you won't live forever I know, I know   It's in your blood and it's in your making So don't hold your tongue 'Cause it's, it's no longer working Don't fall on your sword Just follow your instinct Like an old lesson learned Like an old lesson learned  Only you know what it, what it is to see through See through the eyes that are trained on me now I can, I can only tell you how it, how it looks from here I think you've made up your mind I think you've made up your mind   Don't give in Don't you dare quit so easy Give all that you got on the sword Don't say that you won't live forever I know, I know Don't give in Don't you dare quit so easy Give all that you got on the sword Don't say that you won't live forever I know, I know   Yes there's a lot we can We can learn from this loss Learn not to let it fall around our ears Don't fall in love with the, with the way things were It'll fuck up your mind, it'll fuck up your mind But this is all on the wings of others I loved you more More in your own flight So it ain't the same It won't be lost forever It won't be lost forever   Don't give in Don't you dare quit so easy Give all that you got on the sword Don't say that you won't live forever I know, I know Don't give in Don't you dare quit so easy Give all that you got on the sword Don't say that you won't live forever I know, I know   This is your grace And I don't know why, and I don't know why This is your grace And I don't know why, and I don't know why   Don't give in Don't you dare quit so easy Give all that you got on the sword Don't say that you won't live forever I know, I know",1,8,0,1,1,12,33,6,0,33,0.9894
18,18,/songs/1382451,Snow Patrol,Downhill From Here,https://genius.com/Snow-patrol-downhill-from-here-lyrics,http://api.genius.com/songs/1382451,Songs for Polarbears,1998-08-31," You could get arrested for getting your kit off in the street How many times have I told you, it's not polite to meet and greet? We'll get you home and wash you up in a bath of cold coffee I only do this 'cause I love you and you can make things easier   Didn't you hear me when I said not to do this anymore? I've had enough it's got to stop or I will leave you then we'll see If you could handle things yourself without me here to scrape you up This is the last time I'll warn you, don't make me leave you all alone   It doesn't matter anyway, it doesn't matter anyway It doesn't matter anyway, it doesn't matter anyway It doesn't matter anyway, it doesn't matter anyway",0,3,0,1,1,4,4,2,3,2,0.2769
19,19,/songs/3569897,Snow Patrol,Empress,https://genius.com/Snow-patrol-empress-lyrics,http://api.genius.com/songs/3569897,Wildness,2018-05-08," You're angry but you don't know how to be that yet It seems too much went wrong and all at once Resistance seems impossible from down this low And surely no one else can feel like this   But on the streets You can see them gathering And in your heart You know they feel like you do   Sound and pulse and volume Hands just reaching out for hands This is almost overload I said almost overload Friends and foes and princes Are all just human in the end This is so damn simple, yeah It's so damn simple   So standing in the steady throne of restless hope You don't feel like an outcast anymore And something deep inside of you has waken up And you know that nothing's gonna be the same again   And on the streets You can see for what seems miles Because in your heart You know they feel like you do   Sound and pulse and volume Hands just reaching out for hands This is almost overload I said almost overload Friends and foes and princes Are all just human in the end This is so damn simple, yeah It's so damn simple   Your mind won't be still It may not again You don't think it will But it will, it will   Sound and pulse and volume Hands just reaching other hands This is so damn simple, yeah It's so damn simple This is so damn simple, yeah This is so damn simple This is so damn simple, yeah This is so damn simple",14,1,12,3,3,21,10,6,2,8,-0.9888
