,Unnamed: 0,api_path,primary_artist,title,url,song_endpoint,album,release_date,lyrics,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,polarity
10,10,/songs/190694,Tim McGraw,Back When,https://genius.com/Tim-mcgraw-back-when-lyrics,http://api.genius.com/songs/190694,Live Like You Were Dying,2004-08-30," Don't you remember The fizz in a pepper Peanuts in a bottle At ten, two and four A fried bologna sandwich With mayo and tomato Sittin' round the table Do not happen much anymore   We got too complicated It's all way over-rated I like the old and out-dated Way of life   Back when a ho was a ho Coke was a Coke And crack's what you were doing When you were cracking jokes Back when a screw was a screw The wind was all that blew And when you said I am down with that Well it meant you had the flu I miss back when I miss back when I miss back when   I love my records Black, shiny vinyl Clicks and pops And white noise Man they sounded fine I had my favorite stations The ones that played 'em all Country, soul and rock-n-roll What happened to those times   I am reading Street Slang For Dummies 'Cause they put pop in my country I want more for my money The way it was back then   Back when a ho was a ho Coke was a Coke And crack's what you were doing When you were cracking jokes Back when a screw was a screw The wind was all that blew And when you said I am down with that Well it meant you had the flu I miss back when I miss back when I miss back when   Give me a flat top for strummin' I want the whole world to be hummin' Oh, just keep it comin' The way it was back then   Back when a ho was a ho Coke was a Coke And crack's what you were doing When you were cracking jokes Back when a screw was a screw The wind was all that blew And when you said I am down with that Well it meant you had the flu I miss back when I miss back when I miss back when I miss back when I miss back when",1,5,0,3,4,18,8,1,3,5,0.5859
11,11,/songs/3948298,Tim McGraw,"Bang, Bang, Bang",https://genius.com/Tim-mcgraw-bang-bang-bang-lyrics,http://api.genius.com/songs/3948298,McGraw: The Ultimate Collection,2016-10-21," Here she comes in her hot pink pedal pushers Bouffant hair from the Curl Up and Dye Cat momma shades with a rhinestone customizing Tell me I ain't one lucky guy It's Friday night and full moon's shining That always makes her just a little insane It's eight o'clock and I hear them tires squealing Picking me up in her purple Fairlane   There's a band at the rotary Just a two dollar cover charge Hear 'em playing as we're parking the car   And it's bang bang bang, goes the drummer Twang twang twang, goes guitar Dance dance dance, little Dixie Oh and there go goes my heart   Never forget the first time I saw her Chuck Berry playing while she walked the dog Go-go boots and a leopard skin body suit Beat 'bout anything I ever saw We did the stroll and the double watusi She never once let me catch my breath She kept me going like a steam locomotive Felt so good I liked to hurt myself   Now 'bout each and every weekend I watch her cutting up a rug Every time I just fall in love   And it's bang bang bang, goes the drummer Twang twang twang, goes guitar Dance dance dance, little Dixie Oh and there go goes my heart   There's a band at the rotary Just two a dollar cover charge We hear 'em playing as we're parking the car   And it's bang bang bang, goes the drummer Twang twang twang, goes guitar Dance dance dance, little Dixie Oh and there go goes my heart  Bang bang bang, goes the drummer Twang twang twang, goes guitar Dance dance dance, little Dixie Oh and there go goes my heart",18,6,13,16,16,19,18,15,15,15,0.8734
12,12,/songs/190882,Tim McGraw,Beautiful People,https://genius.com/Tim-mcgraw-beautiful-people-lyrics,http://api.genius.com/songs/190882,Reflected: Greatest Hits Vol 2,2014-01-01," Carl's got a brand new haircut Must have been the girl's first date Baby blue front quarter panel On his old dark green Chevrolet   Probably never make the pages Of People magazine But you oughta see them sick kids' faces When he shows up on Christmas Eve Dressed like old St. Nick That missing tooth don't matter a bit But there's a lot like him around in every town   They're just family, friends, and neighbors Doing what they've always done Loving fathers, loving daughters Loving mothers and loving sons   They gather 'round ole glory 'Round the tables and the steeples The beautiful people The beautiful people   Debbie Jo, down at the diner Sunny side up, burned the toast Raisin' up two kids solo Can't afford no fitness coach   She was going to California The year her mama got sick So she hung around to do what she could Had the first one and that was it   Then her mom passed on But she still goes by the old folks home Just to sit a while and bring a smile   They're just family, friends, and neighbors Doing what they've always done Loving fathers, loving daughters Loving mothers and loving sons   They gather 'round ole glory 'Round the tables and the steeples The beautiful people The beautiful people   A wrinkled old man wearing medals That he earned on, Beach Saying goodbye to a grandson Who was killed outside Tikrit   They gather 'round ole glory 'Round the tables and the steeples The beautiful people The beautiful people   The beautiful people Man, they're beautiful people, yeah",0,9,2,1,32,5,35,8,3,25,0.999
13,13,/songs/190847,Tim McGraw,Better Than I Used To Be,https://genius.com/Tim-mcgraw-better-than-i-used-to-be-lyrics,http://api.genius.com/songs/190847,Emotional Traffic,2011-11-28," I know how to hold a grudge I can send a bridge up in smoke And I can't count the people I've let down, the hearts I've broke You ain't gotta dig too deep If you wanna find some dirt on me I'm learning who you've been Ain't who you've got to be It's gonna be an uphill climb Aw honey I won't lie   I ain't no angel I still got a few more dances with the devil I’m cleaning up my act little by little I’m getting there I can finally stand the man in the mirror I see I ain’t as good as I’m gonna get But I’m better than I used to be   I’ve pinned a lot of demons to the ground I’ve got a few old habits left But there’s still one or two I might need you to help me get Standing in the rain so long has left me with a little rust But put some faith in me And someday you’ll see There’s a diamond under all this dust   I ain't no angel I still got a few more dances with the devil I’m cleaning up my act little by little I’m getting there I can finally stand the man in the mirror I see I ain’t as good as I’m gonna get But I’m better than I used to be   I ain't no angel I still got a few more dances with the devil I’m cleaning up my act little by little I’m getting there I can finally stand the man in the mirror I see I ain’t as good as I’m gonna get But I’m better than I used to be",6,15,9,6,14,11,22,6,9,15,0.8674
14,14,/songs/190695,Tim McGraw,Between The River And Me,https://genius.com/Tim-mcgraw-between-the-river-and-me-lyrics,http://api.genius.com/songs/190695,Let It Go,2007-03-27," I was fifteen when my daddy died Mama worked two jobs just to get by Seemed like a blessing when Harley came around So she took his name but I had my doubts Didn't take long for his drinking ways To start showing up on mama's face One violent night hiding under my bed I swore that he wouldn't see another sunset Next day I followed him down to the riverbank I knew one of us wouldn't walk away   I might have had a plan but he didn't know it I might have been scared but I didn't show it That's all between the river and me With the current and the rocks, it could have been risky He might have been sober but I brought the whiskey That's all between the river and me   I walked up to him and I said his name Just so he could see the look on my face We stood eye to eye and toe to toe When I told him that he wasn't gonna come back home He raised his fist to me but I didn't flinch I said 'I ain't your son you son of a bitch'   I might have had a knife in my back pocket I might have pulled it out before he saw it That's all between the river and me I might have had a gun but I didn't fire it He might have tried to yell but I kept him quiet That's all between the river and me That's all between the river and me   Sheriff came knocking on our front door They said they found his body by the reservoir Bottle in his shirt and liquor in his blood He must have fallen in the river and he never came up   There might have been blood but they never saw it Just a little mud on the living room carpet That's all between the river and me Well, after what he done, there ain't no wonder I can't remember how long I held him under That's all between the river and me   That's all between the river and me That's all between the river and me That's all That's all",5,8,3,9,3,10,6,5,3,5,-0.9737
15,15,/songs/1853098,Tim McGraw,Black Jacket,https://genius.com/Tim-mcgraw-black-jacket-lyrics,http://api.genius.com/songs/1853098,Sundown Heaven Town (Deluxe Edition),2014-09-16," I remember how it felt we were sittin' on the roof You were in my black jacket drinkin' up the view We were Romeo and Juliet smoking like cigarettes All night long   Countin' yellow cabs we were showing tattoos On top of the world we had nothing to lose Fallin' like snowflakes crashin' out at your place What went wrong   If I see you out tonight You'll think I'm doin' alright 'Cause you can't see What's underneath this black jacket Is a broken heart And I never take it off 'Cause I just can't hang it up It's too torn apart This black jacket has a broken heart   I still use your umbrella when I'm waking in the rain I can't help but crack a smile everytime I hear a train I never got your music 'til you left and made me use it Just to keep you 'round, it's a small world town   If I see you out tonight You'll think I'm doin' alright 'Cause you can't see What's underneath this black jacket Is a broken heart I never take it off 'Cause I just can't hang it up It's too torn apart This black jacket has a broken heart   One day I'm gonna take it off Send it up in my flames Oh I won't even hear it When somebody says your name Nothin' left to hide I won't even hurt Yeah, I'll be alright in a white t-shirt But, if I see you out tonight   If I see you out tonight You'll think I'm doin' alright 'Cause you can't see What's underneath this black jacket Is a broken heart I never take it off 'Cause I just can't hang it up It's too torn apart This black jacket has a broken heart",8,3,1,9,3,22,5,16,2,3,-0.9302
16,16,/songs/190972,Tim McGraw,Blank Sheet Of Paper,https://genius.com/Tim-mcgraw-blank-sheet-of-paper-lyrics,http://api.genius.com/songs/190972,Live Like You Were Dying,2004-08-24, I am just a blank sheet of paper This fool's about to write you a letter To tell you that he's sorry For the way he did you wrong To ask for your forgiveness For leaving you alone He's been looking down at me It seems like forever He takes the top on and off his pen It's like he can't decide What he wants to say If he'd just tell the truth I'd be on my way   But he just stares at me And I just stare at him He don't know where to start To say he doesn't want it to end Now it’s one hour later And I'm still a blank sheet of paper   The sunlight is coming through the curtains He's almost asleep pen in hand There's a tear in his eye That refuses to fall If it would land on me That would say it all   But he just stares at me And I just stare at him He don't know where to start To say he doesn't want it to end Now it’s one hour later And I'm still a blank sheet of paper   Oh but he just stares at me And I just stare at him He don't know where to start To say he wants you back again One broken heart later And I'm still a blank sheet of paper,1,6,1,1,0,5,6,2,0,5,0.2225
17,17,/songs/190873,Tim McGraw,Book Of John,https://genius.com/Tim-mcgraw-book-of-john-lyrics,http://api.genius.com/songs/190873,Two Lanes of Freedom (Accelerated Deluxe),2013-02-05," We were sitting round the supper table and the buzz of the frigidaire Was the only sound till momma laid down, a book she found upstairs It was covered in dust in the back of the closet Goodwill box we almost tossed it out We could have lost all those memories   There was a picture of mama in the pouring rain Ticket stubs to a Braves game Silver star and a baggage claim from Hanoi, Vietnam There was a picture of him calling on grandpa Leather skin from a baseball We laughed and cried, told stories all night long From the book of John   Now the pot of coffee's almost gone, as we turn another page We're climbing on him like a Jungle Jim, watching his hair turn gray All the Polaroids are just reminders You can't hold life in a three ring binder We flipped on through them anyway   There's a picture at his sister taken in July On the steps of the church pulling out his tie Hair's still wet from getting baptized, the brand new blue suit on An old set of keys to his Chevrolet A crumpled up receipt for a wedding ring We watched ourselves grow up there in his arms In the book of John   That sun came up, we were wide awake Head to toe in black and gray Long black Lincoln waiting down the drive He was father, son, husband and friend I still flip through it every now and then When I need just a few words of advice It's almost like he's not really gone And I know one day I'll be passing on The book of John",0,7,5,2,6,7,9,6,1,9,0.8481
18,18,/songs/2347541,Tim McGraw,California,https://genius.com/Tim-mcgraw-california-lyrics,http://api.genius.com/songs/2347541,Damn Country Music (Deluxe Edition),2015-09-06," It’s a three-day drive if she drives all night Says she’s leavin’ at the crack of dawn Well, she might still be lyin’ here with me But in her heart she’s already gone Already packed up, the Altima’s gassed up She done put the map up there on the dash And I’m all tore up just tryin’ to man up Dammin’ these tears up, but can’t hold ‘em back   ‘Cause she’s in love with California And that west coast sunshine dream These ain’t no Hollywoods And these hills ain’t Beverly Ain’t no beaches on these backroads No sunset on the boulevard She’s in love with California And breakin’ my heart   Got a waitress job, waitin’ in an IHOP Throw a rock and hit Universal City Got a glamour shot in her hip pocket Hopin’ somebody’ll think she’s pretty By this time tomorrow she’ll hit Colorado I’ll be drownin’ my sorrow in a bottle of Beam Before she hits Fagstaff maybe she’ll backtrack But I wouldn’t bet that if i was me   ‘Cause she’s in love with California And that west coast sunshine dream These ain’t no Hollywoods And these hills ain’t Beverly Ain’t no beaches on these backroads No sunset on the boulevard She’s in love with California And breakin’ my heart   She was all mine But now it’s go time   And she’s in love with California And that west coast sunshine dream These ain’t no Hollywoods And these hills ain’t Beverly There ain’t no beaches on these backroads No sunset on the boulevard She’s in love with California And breakin’ my heart   She’s in love with California And breakin’ my heart Oh, she’s breakin’ my heart",4,8,0,2,16,6,21,2,2,2,0.9937
19,19,/songs/3948299,Tim McGraw,Candle For A Cowboy,https://genius.com/Tim-mcgraw-candle-for-a-cowboy-lyrics,http://api.genius.com/songs/3948299,McGraw: The Ultimate Collection,2016-10-21," There was no denying the fire in his eyes It was more than pueblo whiskey It was more than a lonely night Two hundred miles from home, perfectly alone   He had no apologies in his pocket It was right there on his hand A golden wedding band When hearts began to pound, oh, but he stood his ground   She lights a candle for a cowboy And wonders why she's so alone He was a man of his word, it was one she'd never heard He was the only man who ever said, no   She said, ""Is there nothing I can do to please you?"" And he said, ""You make lovin' sound so easy And it's hard to turn away and even harder to stay And either way I go, oh, it's gonna be a long ride home""   She lights a candle for a cowboy And wonders why shes so alone He was a man of his word, it was one she'd never heard He was the only man who ever said, no, no, no, no   And as he walked out the door She loved him all the more   She lights a candle for a cowboy And wonders why she's still alone He was a man of his word, it was one she'd never heard He was the only man who ever said He was the only man who ever said, no",2,2,1,2,0,3,4,1,0,4,-0.8682
