,Unnamed: 0,api_path,primary_artist,title,url,song_endpoint,album,release_date,lyrics,polarity,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
10,10,/songs/480813,Jason Mraz,Best Friend,https://genius.com/Jason-mraz-best-friend-lyrics,http://api.genius.com/songs/480813,Yes!,2014-07-11, Love is where this begins Thank you for letting me in I never had to pretend You've always known who I am   And I know my life is better Because you're a part of it I know without you by my side that I would be different   Thank you for all of your trust Thank you for not giving up Thank you for holding my hand I've always known where you stand Cause I feel my life is better So is the world we're living in I'm thankful for the time I've spent with my best friend  You're my best friend   Thank you for calling me out Thank you for waking me up Thank you for breaking it down Thank you for choosing us Thank you for all you're about Thank you for lifting me up Thank you for keeping me grounded and being here   Now my life is better Because you're a part of it Cause I know without you by my side that I would be different Yes I feel my life is better So is the world we're living in I'm thankful for the time I've spent with my best friend  You're my best friend,0.9979,0,2,0,1,7,4,8,1,0,5
11,11,/songs/206635,Jason Mraz,Better,https://genius.com/Jason-mraz-better-lyrics,http://api.genius.com/songs/206635,Sold Out (In Stereo),2002-10-15," It's something like I apologize It's something I still can't decide But it only gets better It only gets better   And I want to say that it's not always easy But it's simple that way And I want to stay and play it out But I still have my doubts So you say it gets better It only gets better Better this way Better, maybe it's better this way   Beautiful things they never stay, oh, the same way They pass, oh they pass away, they always change Who are we is who we are When the act of love can get us so far So good I wish you would Think twice on me Because it only gets better   It only gets better Better this way Better, maybe it's better this way Just give it some time Just give it some space Just give it some time, maybe it's better this way Just give it some time Just give it some space Just give it some time, maybe it's better this way   So better It's better this way Baby, it's better this way Just give it some time Just give it some space Maybe, yes maybe, yes maybe, yes maybe It's better, oh, this way Promise me you'll always be better Better",0.9989,0,6,0,2,5,1,6,2,1,4
12,12,/songs/3864660,Jason Mraz,Better With You,https://genius.com/Jason-mraz-better-with-you-lyrics,http://api.genius.com/songs/3864660,Know.,2018-08-10," I pack my bags, I'm going away I'm only leaving for a day It's nice to have some time alone And it's nice to know how I miss home I wrote this song to let you know   I'm better with you I'm better with you I'm better because you give meaning to the words ""I love you"" I'm better with you I'm better with you I'm better because you are who I love to say those words to   You're always with me in my head I take you with me in my heart It's better when I'm in your bed It's better when we're not appart I just can't do this alone   I'm better with you I'm better with you I'm better because you give meaning to the words ""I love you"" I'm better with you I'm better with you I'm better because you are who I love to say those words to   Yeah, live's about the people who surround you Love's the only thing it all comes down to I just want you to know   I'm better with you I'm better with you I'm better with you I'm better with you I'm better because you give meaning to the words ""I love you"" I'm better with you I'm better because you are who I love to say those words to You-hoo-you-hoo-hoo-hoo",0.998,0,2,0,0,7,1,14,0,0,6
13,13,/songs/205833,Jason Mraz,Boy's Gone,https://genius.com/Jason-mraz-boys-gone-lyrics,http://api.genius.com/songs/205833,Waiting For My Rocket To Come,2002-10-15," The boy's gone. The boy's gone home   What will happen to a face in the crowd when it finally gets too crowded And will happen to the origins of sound after all the sounds have sounded Well I hope I never have to see that day but by god I know it's headed our way So I better be happy now that the boy's going home. The boy's gone home  And what becomes of a day for those who rage against it And who will sum up the phrase for all left standing around in it   Well I suppose we'll all make our judgement call We'll walk it alone, stand up tall, then march to the fall So we better be happy now that we'll all go home  Be so happy with the way you are Be so happy that you made it this far Go on be happy now. Please be happy now   Because this is something else This is something else   I tried to live my life and live it so well But when it's all over is it heaven or is it hell I better be happy now that no one can tell, nobody knows I'm going to be happy with the way that I am I'm going to be happy with all that I stand for I'm going to be happy now because the boy's going home   The boy's gone home",0.9977,2,15,8,2,13,9,15,2,2,13
14,14,/songs/205883,Jason Mraz,Burning Bridges,https://genius.com/Jason-mraz-burning-bridges-lyrics,http://api.genius.com/songs/205883,Mr. A-Z,2006-03-09," I know exactly how you feel You were this close to closing deals Now everything fell from out your hands You were forced to decide on other plans now You figured it best to just ignore it Otherwise, oh, you're just living for it And if anyone ever wondered why you did it You'd swear they'd never know you sold your soul to the burning, burning, burning bridges   You know exactly what I want so I don't have to be so damn up front No matter the moment where we decide to make our minds up I'll know a man who may need a new assignment To hand in his heart and take his last vacation Attempting to spoil imagination If anyone ever wonders where he went I wouldn't say that he spent his time driving over burning, burning, burning bridges  Burning, burning which is nothing more than the longing for being uninvolved   Oh, desire can cause heart attacks And desire.. It won't bring you back",-0.7472,2,5,2,2,2,7,4,2,1,3
15,15,/songs/185637,Jason Mraz,Butterfly,https://genius.com/Jason-mraz-butterfly-lyrics,http://api.genius.com/songs/185637,We Sing. We Dance. We Steal Things.,2008-05-12," I'm taking a moment just imaginin' that I'm dancin' with you I'm your pole and all you're wearing is your shoes You got soul, you know what to do to turn me on until I write a song about you And you have your own engaging style And you've got the knack to vivify And you make my slacks a little tight, you may unfasten them if you like That's if you crash and spend the night   But you don't fold, you don't fade You've got everything you need, especially me Sister you've got it all You make the call to make my day In your message say my name Your talk is all the talk, sister you've got it all   Curl your upper lip up and let me look around Ride your tongue along your bottom lip and bite down And bend your back and ask those hips if I can touch Because they're the perfect jumping off point of getting closer to your   Butterfly Well you float on by Oh kiss me with your eyelashes tonight Or Eskimo your nose real close to mine And let's mood the lights and finally make it right But you don't fold, you don't fade, you've got everything you need Especially me Sister you've got it all   You make the call to make my day In your message say my name Your talk is all the talk sister you've got it all You've got it all, you've got it all, you've got it all   You've got it all, you've got it all   Doll I need to see you pull your knee socks up Let me feel you up side, down slide, in slide, out slide, over here Climb into my mouth now child   Butterfly, well you landed on my mind Damn right you landed on my ear and then you crawled inside Now I see you perfectly behind closed eyes I wanna fly with you and I don't wanna lie to you Cause I, cause I can't recall a better days Sun coming to shine on the occasion   You're an open-minded lady You've got it all And I never forget a face If I'm making my own I have my days Let's face the fact here, it's you who's got it all   You know that fortune favors the brave Well let me get paid while I make you breakfast The rest is up to you, you make the call  You make the call to make my day In your message say my name Your talk is all the talk, sister you've got it all   Cause I can't recall a better day Sun coming to shine on the occasion You're a sophisticated lady, oh you've got it all   You've got it all, you've got it all, you've got it all  You've got it all, you've got it all:   Butterfly, baby, well you've got it all",0.9848,2,9,4,1,10,9,30,3,7,13
16,16,/songs/205873,Jason Mraz,Clockwatching,https://genius.com/Jason-mraz-clockwatching-lyrics,http://api.genius.com/songs/205873,Mr. A-Z,2005-07-26," Take off, both your, shoes and clothes, I'll follow Undo, corkscrew, drink from the top of a broken bottle Lately we're running out of time, aren't we?   Smoking, often, and calling out our guilty pleasures Let's keep, talking, anything to stop clockwatching Lately we're running out of time, aren't we? Crazy for running all the time, m-m-m-m-maybe Let's forget we're running out of time   I'm off like an airplane I'm licking your postage stamp again I'm using my right brain and I'm praying that we don't crash Who knew I'd cum so fast Well so what if a two pump chump can't last   But I made it to three, and I foreclose a five minute, fantasy On a short-lived flight, making love on economy No jumping, conclusions I don't think there's no solution Let's get, backwards And forget our restless destination  Let's live in this moment just this time, could we? Just take one moment of our time m-m-m-m-maybe Let's forget we running out of time   I'm off like an airplane I'm catching my second wind again I'm using my left brain And I'm righting all my wrongs I'm yearning to turn you on  I've been working on getting you off, so get on board Well how can I guess by the subject of the best predicate that's left unsaid when the matter is too delicate My loneliness is evident  And its you You're running through my mind and it makes me c-c-crazy cra-cra-crazy   La la la La la la la la La la la (ooooooo, so amazing) La la la la la la La la la Laaaa oh oh Laaaaaa lo oh oh oh   Lady, dreamer, you might be the soundest sleeper Tonight, sleep tight, and build your nest upon my shoulder",0.9564,5,11,1,8,3,16,11,9,3,8
17,17,/songs/1335563,Jason Mraz,Conversation With Myself,https://genius.com/Jason-mraz-conversation-with-myself-lyrics,http://api.genius.com/songs/1335563,Sold Out (In Stereo),2002-10-15,"Words & music by jason mraz  Crazy, now whatÕcha doing?  Just the same, well I think IÕm right  Crazy how fast youÕre moving  As our friendship pays for your lonely night  This is a conversation with myself  ItÕs okay to dance around it and have it your way  Laugh about it, oh for goodness sake  DonÕt believe in anything thatÕs keeping you awake  IÕm feeling all sentimental and feeling all thru my head  IÕm feeling all very sexual but feeling all by myself instead  This is a conversation with myself  ItÕs okay to dance around it and have it your way  Laugh about it, oh for goodness sake  DonÕt believe in anything thatÕs keeping you awake  Loverboy, lovergirl  You need a song to sleep to and morning to sleep thru  And have it your way  You better have it your way with yourself  You better have it your way anytime  You better have it you way with yourself and only yourself  You better have it yours and baby you know that IÕll have mine",0.9871,7,7,5,7,14,7,16,8,8,11
18,18,/songs/205887,Jason Mraz,Coyotes,https://genius.com/Jason-mraz-coyotes-lyrics,http://api.genius.com/songs/205887,We Sing. We Dance. We Steal Things.,2008-05-12," Sipping coffee at a quarter to two I wake up and I'm dalling and my minds runs to you No wonder I'm a one woman man She keeps my heart in a jar on the nightstand I should tell her that she couldn't be more Opposite than a foot in a door There's no one else I would rather go out with, that's hell when I see them standing there Me and my mouth we don't mean to be rushing We talk about deep freely cause we crushing I want to shake both sides of the butt ya Theoretically, yes, ain't we lucky?   And when the coyotes they sing at the park It's when the city life starts falling for the sea Winding roads are winding down and the flying man'll hit the ground Every motion is closer to touching The coyotes sing when they call on your lovin   Coming back for more You know I'm coming for you You know we should be should be together Cause once we rock, we won't wanna stop Not today not tomorrow You better lock your doors You know why, cause we want you Cause we like you a lot   I wish the world was alive like you I wish the world would help me through Another opportunity to approach you Another telepathic rendezvous I wish you well with your weapon of jargon You've got a double-sided lexicon I got to try to keep your attention Gotta write using less emoticons Gotta figure out the snooze alarm I wanna lay in your place till dawn I wanna play in the park come on, now Let me see your other upper echelon   And when the coyotes escape to new york Then the city life has crumbled to the sea And the girls all fall to the lost and found The flying man'll hit the ground Every motion is closer to touching The coyotes sing when they feast on your loving  I'm a coyote and I got a taste for your loving   We're coming back for more You know I'm coming for you You know we should be; we should be together Cause once we rock, we won't want to stop Not today or tomorrow Not today or tomorrow, oh no   Because once we rock, we won't want to stop Not today or tomorrow",0.9585,4,18,2,11,10,11,23,7,4,12
19,19,/songs/205825,Jason Mraz,Curbside Prophet,https://genius.com/Jason-mraz-curbside-prophet-lyrics,http://api.genius.com/songs/205825,Waiting For My Rocket To Come,2004-03-02," I’m just a curbside prophet With my hand in my pocket And I’m waiting for my rocket to come I’m just a curbside prophet With my hand in my pocket And I’m waiting for my rocket, y'all   Y’see it started way back in nyc When I stole my first rhyme from the mic At a west end avenue at 63 The beginning of a leap year, February, ’96 With a guitar picked up in the mix I committed to the licks like a nickel bag of tricks Well look at me now Look at me now Look at me now, now, now, now   I'm just a curbside prophet With my hand in my pocket And I'm waiting for my rocket to come I'm just a curbside prophet With my hand in my pocket And I'm waiting for my rocket, y'all   Well you’re never gonna guess Where I’ve been been been And I have no regrets That I bet my whole checking account Because it all amounts to nothing up in the end   Well you can only count on the road again We’ll soon be on the radio dial And I have been paying close attention to the Willie Nelson style Like a band of gypsies on the highway while I’m one man pushing’ on the California skyline drive Up the coast I brag and I boast I ’m picking up my pace and makin time like space ghost Raising a toast to the highway patrol with the most Put my cruise control's on coast Cause I'm touring' around the nation on extended vacation see I got Elsa the dog who exceeds my limitation I say, ""i like your style, crazy pound pup! You need a ride? [*woof*] Well come on, girl, hop in the truck!""   I'm just a curbside prophet With my hand in my pocket And I'm waiting for my rocket to come I'm just a curbside prophet With my hand in my pocket And I'm waiting for my rocket, y'all I'm just a curbside prophet With my hand in my pocket And I'm waiting for my rocket to come on I'm just a curbside prophet With my hand in my pocket And I'm waiting for my rocket, y'all   See I'm a down home brother, redneck undercover With my guitar here I'm ready to play And I'm s a sucker for a filly Got a natural ability I'm geared to freestyle Look at my flexibility Dangerous at the mike My ghetto hat's cocked right The ladies say, ""yo, that kid is crazy"" The backstage betties taking more than they can get They say, ""what's up with m-r-a-z?""   Hey, hey, something's different in my world today Well they changed my traffic sign to a brighter yellow Hey, hey, something's different in my world today They changed my traffic sign to a brighter yellow I'm just a curbside prophet Curbside prophet now Curbside prophet now Curbside Come on, now Curbside prohet Waiting for my rocket to come",0.9913,13,14,2,5,2,12,23,4,2,18
