,Unnamed: 0,api_path,primary_artist,title,url,song_endpoint,album,release_date,lyrics,polarity,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
10,10,/songs/328741,Amy Winehouse,"Best Friends, Right?",https://genius.com/Amy-winehouse-best-friends-right-lyrics,http://api.genius.com/songs/328741,Lioness: Hidden Treasures,2011-01-01," I can't wait to get away from you Unsurprisingly you hate me too We only communicate when we need to fight But we are best friends, right? You're too good at pretending you don't care There's enough resentment in the air You don't want me in the flat when you're home at night But we are best friends, right?   You're Stephanie and I'm Paulette You know what all my faces mean And it's easy to smoke it up, forget Everything that happened in between   Nicki's right when he says I can't win So I don't want to tell you anythin' I can't even think about how you feel inside But we are best friends, right?   I don't like the way you say my name You're always looking for someone to blame You want me to suffer just because you were born wide But we are best friends, right?   You're Stephanie and I'm Paulette You know what all my faces mean And it's easy to smoke it up, forget Everything that happened in between    I had love for you when I was 4 And there's no one I want to smoke with more Someday I'll buy the Rizla and you get the dro   Because we are best friends, right, right, right? Because we are best friends, right? Because we are best friends, right?",0.9966,5,2,3,2,9,9,14,2,1,13
11,11,/songs/62880,Amy Winehouse,Between the Cheats,https://genius.com/Amy-winehouse-between-the-cheats-lyrics,http://api.genius.com/songs/62880,Lioness: Hidden Treasures,2011-12-02," I would die before I divorce ya I'd take a thousand thumps for my love Cause you kissed a lucky horseshoe Stuck it in my boxing glove Does anyone who will listen up To our victories and dumb defeats Knows they all take you to the cleaners If you come between the cheats   Between the cheats Between the cheats Between the cheats   My husband is the finest handsome hustler And he still makes this housewife blush So I go with him, my hand flicks I'm sitting on the royal flush Women drink him in, swim in him with green eyes Then go home and cash the chips you've got And here maybe two, oh two bottles of The jack of hearts is my jackpot   Cause we all have to lock eyes And I know is my heart beat There's a winning secret to both And it's sworn between the cheats  ",-0.6249,9,5,7,4,8,12,9,3,4,6
12,12,/songs/1663177,Amy Winehouse,Boulevard of Broken Dreams,https://genius.com/Amy-winehouse-boulevard-of-broken-dreams-lyrics,http://api.genius.com/songs/1663177,None,2015-10-30,"(Harry Warren, Al Dubin)  I walk along the street of sorrow The boulevard of broken dreams Where gigolo and gigolette Can take a kiss without regret So they forget their broken dreams  You laugh tonight and cry tomorrow When you behold your shattered dreams And gigolo and gigolette Awake to find their eyes are wet With tears that tell of broken dreams  Here is where you'll always find me Always walking up and down But I left my soul behind me In an old cathedral town  The joy you find here, you borrow You cannot keep it long, it seems But gigolo and gigolette Still sing a song and dance along The boulevard of broken dreams  ~Interlude~  Here is where you'll always find me Always walking up and down But I left my soul behind me In an old cathedral town  The joy you find here, you borrow You cannot keep it long, it seems But gigolo and gigolette Still sing a song and dance along The boulevard of broken dreams",0.8392,6,6,0,6,10,11,11,12,2,6
13,13,/songs/800012,Amy Winehouse,Brother,https://genius.com/Amy-winehouse-brother-lyrics,http://api.genius.com/songs/800012,Frank,2003-10-20," Brother It's so much that I could never say to your face But by now You should know the world and all its ways So find your place How do I find words that do not condescend When she bore you before me Cause she doesn't need a child she needs a friend A son, not a sob story, ooh   (Now you must look after her the way she did for you) And your priority it must be heard (Now you must look after her the way she did for you) Cause we'll never be the way we were, oh   She can't always be there just to hold you down Our mother When you are at a age now, well life turns around My brother Realize that you don't have to answer to no man Responsibility comes down to you But how can I expect you to understand When you live life like it's so run-through Ooh, ooh, ooh, ooh, ooh, ooh, ooh, ooh, hoo   (Now you must look after her the way she did for you) And your priority, it must be heard (Now you must look after her the way she did for you) Cause we'll never be the way we were   The way we were We'll never be Ooh, ooh, ooh, ooh At your priority, it must be her Ooh, ooh, hoo",0.7912,0,3,0,0,3,3,8,2,1,7
14,14,/songs/62975,Amy Winehouse,Cherry,https://genius.com/Amy-winehouse-cherry-lyrics,http://api.genius.com/songs/62975,Frank,2003-10-20," Her name is Cherry We've just met But already she knows me better than you She understands me After eighteen years And you still don't see me like you ought to do   Maybe we could talk 'bout things If you was made of wood and strings While I love her every sound I dunno how to tune you down You're so thick and my patience's thin So I got me a new best friend With a pickup that puts you to shame And Cherry is her name   And when I'm lonely Cherry's there And she plays along while I sing out my blues I could be crying And you don't care You won't call me back, you're stubborn as mule Maybe we could talk 'bout things If you was made of wood and strings You might think I've gone too far I'm talking 'bout my new guitar",0.4666,5,2,2,2,3,7,11,5,0,6
15,15,/songs/328632,Amy Winehouse,Close to the Front,https://genius.com/Amy-winehouse-close-to-the-front-lyrics,http://api.genius.com/songs/328632,"The Other Side of Amy Winehouse: B-Sides, Remixes & Rarities",2007-09-05," Only paid attention in your lessons I Sat close at the front so I could see Your enthusiastic demonstrations Teaching to a class of only me And I couldn't speak directly to you Without stuttering or turning red So looking back I don't know how I handled it, yeah Futile frustration in my head   I can't help but analyze your actions Neglecting mine Before I know I've fallen hard And now I tread water in time   Hated it when I saw them together I sat around waiting for shit to end Unconsciously I tried to sabotage it To get revenge on my best friend Because I was in love with him before her I had just cause to grieve So not long after she broke up with him I got my closure on new years eve   I can't help but analyze your actions Neglecting mine Before I know I've fallen hard And now I tread water in time I can't help but analyze your actions Neglecting mine Before I know I've fallen hard And now I tread water in time   I love all the bickering and insults And when I shout at you and you smile Making coffee while my mind spills over How I catch your eye once in a while Shouldn't I have grown a little wiser? Why haven't I learned my lesson yet? And although I have made my love progresses I tend to learn as much as I forget   I can't help but analyze your actions Neglecting mine Before I know I've fallen hard And now I tread water in time I can't help but analyze your actions Neglecting mine Before I know I've fallen hard And now I tread water in time I can't help but analyze your actions Neglecting mine Before I know I've fallen hard And now I tread water in time",-0.9957,7,12,4,4,7,16,19,6,6,6
16,16,/songs/328627,Amy Winehouse,Cupid,https://genius.com/Amy-winehouse-cupid-lyrics,http://api.genius.com/songs/328627,Back to Black: B-Sides,2008-01-15," Cupid Draw back your bow And let your arrow flow Straight to my lover's heart For me, nobody but me  You better Please hear my cry And let your arrow fly Straight to my lover's heart For me   I don't want to bother you But I'm in distress There's danger of me losing All my happiness For, I love a man Who doesn't know I exist And this you can fix, so   You better Draw back your bow And let your arrow flow Straight to my lover's heart For me, nobody but me  You better Please hear my cry And let your arrow fly Straight to my lover's heart For me   Now, if your arrow makes His love strong for me I swear I'm going to love him 'til eternity I know that 'tween the both of us His heart we can steal Cupid, help me if you will   You better Draw back your bow And let your arrow flow Straight to my lover's heart For me, nobody but me  You better Please hear my cry And let your arrow fly Straight to my lover's heart For me    Yeah yeah yeah cupid Oh oh cupid I love him love him",0.9963,3,7,1,3,12,8,17,7,1,8
17,17,/songs/2858349,Amy Winehouse,Detachment (Snippet),https://genius.com/Amy-winehouse-detachment-snippet-lyrics,http://api.genius.com/songs/2858349,None,2006-01-01," I did it, it's finished, it's over and done Now I'm gonna sit back, don't wait for the fun Like a finger to the strings You'd wail if I said these things Have to lay awake guilty once you sleep Or would you take me in your arms and weep? I'm culpable for your scornful ways And I can still taste better days Now maybe it is for the best But I've lost interest I did, it's finished, it's over and done Now I'm gonna back, don't wait for the fun",0.8316,1,4,0,1,2,7,5,4,0,2
18,18,/songs/328616,Amy Winehouse,Do Me Good,https://genius.com/Amy-winehouse-do-me-good-lyrics,http://api.genius.com/songs/328616,Rehab / Do Me Good,2008-01-01, Do me good Got back together with my man last night But I think I was dreaming he didn't feel quite right I pressed his chest under my fingertips Beside myself I sighed and reminded of his lips   I'm confused and quizzical Funny once you know I just want to get physical Let me tell ya how   Do me good I'll tell you anything you want to hear Do me good do me good do me good do me good Do me good and all this craziness will disappear Do me good do me good do me good do me good (We out)   Its like he was designed with me in mind Hes so good from behind Hes beautifully defined I miss him most of all when it got late Attempt to hear him breathing Or feel his shifting weight   ,0.994,0,14,1,2,13,2,13,2,13,13
19,19,/songs/800485,Amy Winehouse,Doo Wop (That Thing),https://genius.com/Amy-winehouse-doo-wop-that-thing-lyrics,http://api.genius.com/songs/800485,None,2015-10-30,"Girls you know you betta watch out Some guys, some guys are only about That thing, that thing, that thing That thing, that thing, that thing Girls you know you betta watch out Some girls, some girls are only about That thing, that thing, that thing That thing, that thing, that thing Girls you know you betta watch out Some girls, some girls are only about That thing, that thing, that thing That thing, that thing, that thing",0.0,0,3,0,3,0,0,0,0,0,0
