,Unnamed: 0,api_path,primary_artist,title,url,song_endpoint,album,release_date,lyrics,polarity,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
10,10,/songs/177533,Green Day,99 Revolutions,https://genius.com/Green-day-99-revolutions-lyrics,http://api.genius.com/songs/177533,¡Tré!,2012-12-07," There's a trouble in the air A rumble in the streets A going out of business sale And a race to bankruptcy It's not one to 99, it's 99 to one A common cause and a call to arms For the health of our daughters and our sons   It's 99 revolutions tonight 99 revolutions tonight 99 revolutions tonight 99 revolutions tonight   There's a rat in the company A bail out on easy street How the fuck did the working stiff Become so obsolete?  Hit the lights and bang the drum And let your flag unfold Cause history will prove itself In the halls of justice and lost souls   It's 99 revolutions tonight 99 revolutions tonight 99 revolutions tonight 99 revolutions tonight   We live in troubled times From the ghettos to an empty suburban home We live in troubled times And I'm 99 percent sure that something's wrong It’s all wrong   It's 99 revolutions tonight 99 revolutions tonight 99 revolutions tonight 99 revolutions tonight It's 99 revolutions tonight 99 revolutions tonight 99 revolutions tonight 99 revolutions tonight   9-9 to 1 To one",-0.941,19,19,4,20,1,25,21,20,17,1
11,11,/songs/272797,Green Day,A Little Boy Named Train,https://genius.com/Green-day-a-little-boy-named-train-lyrics,http://api.genius.com/songs/272797,¡Tré!,2012-12-07," Where did you come from? Where have you been? It looks like you fell into the trash bin I caught the train, I'm crashing the car Packing for daylight, shooting for the stars   Like a lifelong daisy chain of my imagination A rat inside a maze, I got no destination Cause I'm a little boy named Train Ask me again I'll tell you the same A little boy named Train I don't know where I come from But I know where I have been   Serious people are funny to me Funny people seem so serious I'm always lost and nothing will change Give me directions and I'll get lost again   Like a lifelong daisy chain of my imagination A rat inside a maze, I got no destination Cause I'm a little boy named Train Ask me again I'll tell you the same A little boy named Train I don't know where I come from But I know where I have been   Like a lifelong daisy chain of my imagination A rat inside a maze, I got no destination Cause I'm a little boy named Train Ask me again I'll tell you the same A little boy named Train I don't know where I come from But I know where I have been I said don't know where I come from But I know where I have  been",0.5264,1,4,10,8,4,14,8,7,3,5
12,12,/songs/140997,Green Day,All by Myself,https://genius.com/Green-day-all-by-myself-lyrics,http://api.genius.com/songs/140997,Dookie,1994-02-01," I was alone, I was all by myself No one was looking, I was thinking of you Oh yeah, did I mention I was all by myself? All by myself... All by myself... All by myself...  I went to your house, but no one was there I went in your room, I was all by myself You and me had such wonderful times When I'm all by myself, All by myself",0.4118,0,1,0,0,1,0,1,0,1,1
13,13,/songs/132530,Green Day,All the Time,https://genius.com/Green-day-all-the-time-lyrics,http://api.genius.com/songs/132530,Nimrod,1997-10-14," All the time, every time I need it What's the time? I said the time is right Here's to me, let's find another reason Down the hatch and a bad attitude Salud!   Wasting time, wasting time down a bum fuck road And I don't know where the hell it'll go Heirlooms, huffing fumes, and I'm picking up the pace And I'm gonna smash straight into a wall   All the time, a New Year's resolution How soon that we forget Doing time and loving every minute Live it up on another let down Salud!   Promises, promises, it was all set in stone Cross my heart and I hope to die Sugar fix, dirty tricks, and a trick question Guess I should have read between the lines   Having the time of my life Watching the clock tick Having the time of my life Watching the clock tick   All the time, where did all the time go? It's too late to say goodnight Time flies when you're having fun, yeah Time's up when you work like a dog Salud!",-0.8332,5,18,6,7,5,15,9,8,4,5
14,14,/songs/342664,Green Day,Amanda,https://genius.com/Green-day-amanda-lyrics,http://api.genius.com/songs/342664,¡Tré!,2012-12-07,"Amanda, dont you know? That i still walk around This foggy roundabout When i get back in town I was a different man From 5 seconds ago And you're a different woman, that's for certain I dont know a thing about Is this some kind of love that only hate can understand? Amanda, I couldn't be a man  Amanda, dont you know? I wasn't strong enough And in your wild mind I wasn't smart enough I was a different kid From 15 years ago And you're a different woman that's for certain That i wanna know about Is this some kind of love that only hate would understand? Amanda, I couldn't be a man  I'm not playing with your mind Unless you think i am Because you're crushing my heart Like a battering-Ram Whoa, oh oh  Is this some kind of love that only hate would understand? Amanda, I couldn't be a man",-0.4001,5,1,4,4,6,6,6,3,1,3
15,15,/songs/270667,Green Day,American Eulogy,https://genius.com/Green-day-american-eulogy-lyrics,http://api.genius.com/songs/270667,21st Century Breakdown,2009-05-15," Sing us the song of the century It sings like American eulogy The dawn of my love and conspiracy Of forgotten hope and the class of 13 Tell me a story into that goodnight Sing us a song for me  Part I: Mass Hysteria   Hysteria Mass hysteria Mass hysteria Mass hysteria   Red alert is the color of panic Elevated to the point of static Beating into the hearts of the fanatics And the neighborhood's a loaded gun  Idle thought leads to full-throttle screaming And the welfare's asphyxiating Mass confusion is all the new rage And it's creating a feeding ground For the bottom feeders of hysteria   Mass hysteria Mass hysteria Mass hysteria   True sounds of maniacal laughter And the deaf-mute's misleading the choir The punch-line is a natural disaster And it's sung by the unemployed  Fight fire with a riot The class war is hanging on a wire Because the martyr is a compulsive liar When he said, ""It's just a bunch of niggers Throwing gas into the hysteria""   Mass hysteria Mass hysteria Mass hysteria   There's a disturbance on the oceanside They tapped into the reserve The static response is so unclear, now  Mayday, this is not a test! As the neighborhood burns, America is falling Vigilantes warning you Calling Christian and Gloria!  Part II: Modern World  [Chorus: Billie Joe Armstrong & Mike Dirnt] I don't want to live in the modern world I don't want to live in the modern world I don't want to live in the modern world I don't want to live in the modern world   Well, I'm the class of '13 in the era of dissent A hostage of the soul on a strike to pay the rent The last of the rebels without a common ground I'm gonna light a fire into the underground, well   I don't want to live in the modern world I don't want to live in the modern world I don't want to live in the modern world I don't want to live in the modern world   I am a nation without bureaucratic ties Deny the allegation, as it's written fucking lies   Well, I want to take a ride to the great divide Beyond the ""up to date"" and the neo-gentrified The high definition for the low resident Where the value of your mind is not held in contempt  I can hear the sound of a beating heart That bleeds beyond a system that is falling apart With money to burn on a minimum wage Well, I don't give a shit about the modern age   I don't want to live in the modern world I don't want to live in the modern world I don't want to live in the modern world I don't want to live in the modern world   (Mass hysteria) I don't want to live in the modern world (Mass hysteria) I don't want to live in the modern world (Mass hysteria) I don't want to live in the modern world (Mass hysteria) I don't want to live in the modern world  (Mass hysteria) I don't want to live in the modern world (Mass hysteria) I don't want to live in the modern world (Mass hysteria) I don't want to live in the modern world (Mass hysteria) I don't want to live in the modern world  (Mass hysteria) I don't want to live in the modern world (Mass hysteria) I don't want to live in the modern world",-0.9965,23,10,8,46,10,59,38,15,7,35
16,16,/songs/72937,Green Day,American Idiot,https://genius.com/Green-day-american-idiot-lyrics,http://api.genius.com/songs/72937,American Idiot [Japan Bonus Tracks],2004-08-31," Don't wanna be an American idiot Don't want a nation under the new media And can you hear the sound of hysteria? The subliminal mind-fuck America   Welcome to a new kind of tension All across the alien nation Where everything isn't meant to be okay Television dreams of tomorrow We're not the ones who're meant to follow For that's enough to argue   Well, maybe I'm the faggot, America I'm not a part of a redneck agenda Now everybody do the propaganda And sing along to the age of paranoia   Welcome to a new kind of tension All across the alien nation Where everything isn't meant to be okay Television dreams of tomorrow We're not the ones who're meant to follow For that's enough to argue   Don't wanna be an American idiot One nation controlled by the media Information age of hysteria It's calling out to idiot America   Welcome to a new kind of tension All across the alien nation Where everything isn't meant to be okay Television dreams of tomorrow We're not the ones who're meant to follow For that's enough to argue",-0.9371,6,4,6,6,4,13,8,1,0,12
17,17,/songs/2416725,Green Day,American Idiot (Broadway),https://genius.com/Green-day-american-idiot-broadway-lyrics,http://api.genius.com/songs/2416725,American Idiot: The Original Broadway Cast Recording,2010-04-20, Don't want to be an American idiot Don't want a nation under the new media   And can you hear the sound of hysteria?   The subliminal mind-fuck: America   Welcome to a new kind of tension All across the alien nation Where everything isn't meant to be okay Television dreams of tomorrow We're not the ones who're meant to follow For that's enough to argue   Well maybe I'm the faggot America I'm not a part of a redneck agenda   Now everybody do the propaganda And sing along to the age of paranoia  Welcome to a new kind of tension All across the alien nation Where everything isn't meant to be okay Television dreams of tomorrow We're not the ones who're meant to follow For that's enough to argue   Don't want to be an American idiot One nation controlled by the media Information age of hysteria   It's calling out to idiot America  Welcome to a new kind of tension All across the alien nation Where everything isn't meant to be okay Television dreams of tomorrow We're not the ones who're meant to follow For that's enough to argue,-0.9417,6,4,6,6,4,13,8,1,0,12
18,18,/songs/4325960,Green Day,American Idiot (Broadway) - Monologue Transcripts,https://genius.com/Green-day-american-idiot-broadway-monologue-transcripts-lyrics,http://api.genius.com/songs/4325960,American Idiot: The Original Broadway Cast Recording,2009-09-04,"American Idiot   February 2nd  February 2nd I jerked off into oblivion last night and today I forgot to shower… again Oh well. It doesn't matter, because I’m just gonna meet up with Will, and Tunny, and the usual suspects, again, for another afternoon of shit talkin'…   And cigarettes...   And blah fucking blahhh   Ain't it neat? God said that he would skin me alive   Or was that your step-dad?   Braaaad   That motherfucker   Literally   I think he forgot to shower today also   And I think I’m beginning to notice a pattern here   Ha, you think?   Oh, shit, is this my life?   Jesus Of Suburbia I. Jesus Of Suburbia    Tunny!   Cock-sucker!   Shitbag!   We're outta beer! 7-11, right now! Let's do it!   II. City of the Damned III. I Don't Care IV. Dearly Beloved    Will! Tunny! Are we gonna waste our lives? Or are we gonna get the fuck outta here?!   V. Tales From Another Broken Home    Take one last look at this shit-hole! 'Cause these are our tickets outta here!   Thank you, Jesus!   You saved my fucking life!   That's right!   February 5th  February 5th To the city. I held up my local convenience store to get the bus tickets Actually, I stole the money from my mom's dresser Actually, she lent me the cash. Fuckin' bitch. Give me sidewalk city shadows!   My own private war   Rally the troops   Tell the bishop there’s a resistance occurring, ya bastard!   Everything is so fucking black and white   And the good guys ain’t wearing red, white, or blue!   Holiday   February 24th  February 24th Dear Will, it sucks that you are not here. Tunny, all he– Tunny. Hey, Tunny!   Leave me alone   All Tunny ever does is sleep. He doesn't get it yet but this place is big enough for all the fuck ups, and the underbelly   Hey, shine your light on this, motherfucker! I got plans, baby. Hang your dark cloud over your dirty old town. The end of the world is over. My riot. My love. My country. The dawning of a new city. New faces. New voices. My voice. My city   Boulevard Of Broken Dreams   Favourite Son   Are We The Waiting   March 15th  March 15th What the fuck? Tunny’s dream turned red, white, and blue, but I thought that good guys don't wear red, white, and blue. Nobody seems to agree on anything these days This city is misting over the skyscrapers. The cement feels so damp yet pretty at once. Is life imitating me or is rage imitating life? I feel like a civil war, like a knife in the heart. I got an axe to grind and it's splitting my head open No friends, no girls. I need both   St. Jimmy   April 1st  April 1st Dear Mom, I shot drugs for the first time today. Thank you, Jimmy. Oh, yeah. Now we're getting somewhere. Nowhere   We don’t need no stinkin' badges!   WHAT?! Who said that. Oh. This is good   Ah, holy water   Oh my god. I forgot to take a shower again. But at least I got a friend, mom, you were right. I did make a friend at camp   Give Me Novacaine   May 5th  My heart is like a bomb. She knows I'm full of shit, but she thinks I'm cute   Or is it the opposite?   She's taking me to a show tonight. Band'll probably suck, but I'll be with her. Is this just be lust, or could it be the dawning?   Last Of The American/She's A Rebel   Last Night On Earth   Too Much Too Soon   Before the Lobotomy   Extraordinary Girl   Before the Lobotomy (Reprise)   When It's Time   Know Your Enemy   21 Guns   July 21st  July 21st Life before the lobotomy. Johnny sang the eulogy. It burned your dreams into the ground. Johnny's lesson is what he's been sold. Remember to learn to forget. I'm not stoned, I'm just fucked up. I'm not cursed, ‘cause I've been blessed. I'm not in love, 'cause I'm a mess. I never liked you anyway. St. Jimmy rules! P.S. Don't wait up!   Letterbomb   September 10th  September 10th Dear Mom, do you remember when dad – Brad – said that I would never amount to anything? Well, I one upped him. I amount to nothing. I knew you'd be proud   Wake Me Up When September Ends   Homecoming I. The Death of St. Jimmy II. East Twelfth Street III. Nobody Likes You IV. Rock 'n Roll Girlfriend   December 7th  Dear dad, or God, or whatever I sold my guitar to get a bus ticket home Met the girl of my dreams, but I'm dead to her now So, I'm coming home in victory Arms open wide, sitting by a Greyhound toilet First stop: convenience store I've got lies to tell Glory never felt so good Justice was served, you were just too stupid to notice That's why I love you  P.S. Take a fucking shower!   V. We're Coming Home   Whatsername   And That Was That  And that was that Or so it seemed Is this the end or the beginning? All I know is, she was right I am an idiot It's even on my birth certificate in so many words  This is my rage? This is my love? This is my town? This is my city? This is my country? This is my life?   Good Riddance (Time Of Your Life)",0.7024,23,35,15,21,31,44,59,16,10,37
19,19,/songs/90174,Green Day,Amy,https://genius.com/Green-day-amy-lyrics,http://api.genius.com/songs/90174,¡Dos!,2012-11-06," Is your heart singing out of tune? Are your eyes just singing the blues? Dirty records from another time Some blood stains on your shoes No one really knows about your soul And I barely really know your name Burning rhythms and posting lies And a bunch of fools drown in shame   Amy don't you go I want you around Singing woah, please don't go Do you wanna be a friend of mine? Do you wanna be a friend of mine?   Did you tattoo a lucky charm To keep you out of harm's way? Warding off all evil signs But never really kept you safe Now you're too young for the golden age 'Cause the record bin's been replaced 27 gone without a trace And you walked away from your drink   Amy don't you go I want you around Singing woah, please don't go Do you wanna be a friend of mine? Do you wanna be a friend of   Amy please don't go Amy please don't go   Is your heart singing out of tune? Are your eyes just singing the blues? Dirty records from another time Some blood stains on your shoes May I have this last dance By chance if we should meet? Can you write me a lullaby? So we can sing you to sleep   Amy don't you go I want you around Singing woah, please don't go Do you wanna be a friend of mine? Do you wanna be a friend of mine? Do you wanna be a friend of mine?",0.9865,2,4,8,4,12,10,22,7,3,18
